x1,y1,x2,y2,x2_,y2_
145.0,30.0,148.0,23.0,147.9471603615371,23.21976760228658
198.0,137.0,212.0,138.0,209.87282301199883,137.66064488761427
29.0,39.0,9.0,32.0,12.411732568889335,32.84563450672854
57.0,197.0,42.0,202.0,45.12717698800118,201.8330909172273
59.0,216.0,45.0,222.0,47.463994446509176,222.15436549327146
152.0,196.0,156.0,201.0,156.12602146631508,200.76355015006712
212.0,147.0,229.0,149.0,226.23054522155473,148.35605255921647
133.0,27.0,135.0,20.0,133.92625561048916,20.011145300805925
121.0,62.0,120.0,57.0,119.90534325984903,57.44507215141354
160.0,138.0,167.0,138.0,165.47329130034703,138.7301856547745
57.0,52.0,43.0,46.0,45.12717698800118,46.749664479811365
114.0,214.0,111.0,221.0,111.72648215507108,220.01528395895102
142.0,199.0,145.0,203.0,144.44193417377514,203.97217245154778
104.0,37.0,99.0,31.0,100.04239486253113,30.706552972408108
45.0,206.0,28.0,211.0,31.106272236953245,211.4589578216693
180.0,140.0,191.0,141.0,188.8414658854269,140.86926718909493
176.0,44.0,186.0,38.0,184.16783096841095,38.19333834252962
106.0,137.0,102.0,138.0,102.37921232103912,137.66064488761427
42.0,52.0,24.0,46.0,27.601046049191282,46.749664479811365
105.0,150.0,100.0,152.0,101.21080359178512,151.5646748606971
159.0,173.0,166.0,176.0,164.30488257109303,176.1641125053821
144.0,167.0,148.0,170.0,146.7787516322831,169.7468679024208
119.0,201.0,118.0,206.0,117.56852580134105,206.1112539858682
47.0,220.0,30.0,227.0,33.44308969546124,226.43252856191233
40.0,63.0,23.0,58.0,25.264228590683274,58.51461291857376
156.0,145.0,161.0,146.0,160.79965638333104,146.21697102489603
161.0,190.0,167.0,194.0,166.64170002960103,194.3463055471058
30.0,72.0,11.0,69.0,13.580141298143332,68.14048742260792
128.0,141.0,127.0,142.0,128.0842119642192,141.93880795625515
115.0,99.0,112.0,96.0,112.89489088432506,97.0180881359338
147.0,216.0,151.0,222.0,150.2839778200451,222.15436549327146
69.0,200.0,57.0,205.0,59.148089338641334,205.04171321870797
106.0,17.0,102.0,9.0,102.37921232103912,9.315737629203756
92.0,209.0,85.0,214.0,86.0214901114832,214.66758012314995
51.0,47.0,36.0,42.0,38.11672461247722,41.40196064401028
202.0,119.0,217.0,118.0,214.5464579290148,118.40890347913815
47.0,68.0,31.0,64.0,33.44308969546124,63.862324353967054
110.0,232.0,106.0,239.0,107.0528472380551,239.26701776783494
133.0,200.0,134.0,205.0,133.92625561048916,205.04171321870797
75.0,224.0,64.0,231.0,66.1585417141653,230.7106916305532
132.0,175.0,133.0,178.0,132.7578468812352,178.30319403970253
183.0,130.0,194.0,129.0,192.3466920731889,130.17385951749276
118.0,73.0,116.0,70.0,116.40011707208706,69.21002818976815
174.0,207.0,184.0,212.0,181.83101350990296,212.5284985888295
122.0,90.0,121.0,87.0,121.07375198910303,87.39222123149185
172.0,197.0,182.0,202.0,179.49419605139497,201.8330909172273
106.0,54.0,101.0,49.0,102.37921232103912,48.888746014131804
30.0,220.0,11.0,226.0,13.580141298143332,226.43252856191233
124.0,132.0,123.0,133.0,123.41056944761102,132.3129410518132
197.0,105.0,210.0,104.0,208.7044142827448,103.4353327388951
38.0,77.0,20.0,73.0,22.927411132175294,73.48819125840902
63.0,157.0,50.0,159.0,52.13762936352515,159.05146023081863
132.0,227.0,133.0,234.0,132.7578468812352,233.91931393203387
115.0,49.0,113.0,44.0,112.89489088432506,43.541042178330706
159.0,114.0,166.0,113.0,164.30488257109303,113.06119964333706
183.0,194.0,194.0,199.0,192.3466920731889,198.62446861574668
172.0,131.0,181.0,131.0,179.49419605139497,131.24340028465298
193.0,150.0,205.0,151.0,204.03077936572885,151.5646748606971
146.0,61.0,150.0,57.0,149.1155690907911,56.37553138425333
159.0,67.0,165.0,63.0,164.30488257109303,62.79278358680684
50.0,21.0,35.0,13.0,36.94831588322323,13.593900697844626
155.0,50.0,161.0,44.0,159.63124765407704,44.61058294549095
118.0,181.0,117.0,185.0,116.40011707208706,184.72043864266385
