x1,y1,x2,y2
41.81333333333333,36.693333333333335,43.946666666666665,37.973333333333336
166.4,227.84,167.68,225.70666666666668
214.18666666666667,178.77333333333334,213.76,176.21333333333334
55.89333333333333,177.49333333333334,60.586666666666666,176.21333333333334
185.6,208.21333333333334,186.88,206.50666666666666
207.36,189.86666666666667,207.36,187.30666666666667
79.78666666666666,170.66666666666666,82.34666666666666,171.94666666666666
218.88,235.52,217.6,233.81333333333333
203.52,50.77333333333333,202.24,51.626666666666665
148.90666666666667,238.50666666666666,149.76,236.8
148.90666666666667,91.30666666666667,150.61333333333334,92.58666666666667
209.49333333333334,77.65333333333334,209.49333333333334,77.65333333333334
30.72,65.70666666666666,32.85333333333333,66.98666666666666
88.74666666666667,13.653333333333334,90.88,13.653333333333334
231.68,150.61333333333334,231.68,148.90666666666667
114.77333333333333,224.0,116.90666666666667,220.58666666666667
45.653333333333336,69.97333333333333,49.92,69.97333333333333
46.50666666666667,135.68,49.92,137.81333333333333
205.22666666666666,216.74666666666667,208.21333333333334,215.46666666666667
205.22666666666666,13.653333333333334,204.8,17.92
237.22666666666666,117.76,237.22666666666666,116.90666666666667
181.76,199.68,181.76,198.4
205.22666666666666,197.97333333333333,204.8,197.97333333333333
120.74666666666667,166.4,123.30666666666667,166.4
29.866666666666667,89.6,32.85333333333333,91.30666666666667
23.466666666666665,97.70666666666666,26.88,98.98666666666666
166.4,84.90666666666667,166.4,82.34666666666666
225.70666666666668,197.97333333333333,224.0,196.69333333333333
186.88,230.82666666666665,186.88,228.69333333333333
13.653333333333334,182.18666666666667,18.773333333333333,182.18666666666667
65.70666666666666,116.90666666666667,70.82666666666667,116.90666666666667
228.69333333333333,183.46666666666667,228.69333333333333,180.90666666666667
158.72,234.24,158.72,230.82666666666665
11.946666666666667,47.78666666666667,14.933333333333334,48.64
196.69333333333333,66.98666666666666,193.70666666666668,61.86666666666667
172.8,217.6,173.65333333333334,216.74666666666667
13.653333333333334,94.72,16.64,94.72
220.58666666666667,171.94666666666666,219.30666666666667,170.66666666666666
108.8,174.93333333333334,112.64,175.78666666666666
185.6,20.48,186.88,22.613333333333333
150.61333333333334,28.16,149.76,30.72
38.82666666666667,192.42666666666668,40.96,190.72
216.74666666666667,96.85333333333334,215.46666666666667,96.0
13.653333333333334,228.69333333333333,16.64,226.98666666666668
100.26666666666667,20.48,101.54666666666667,20.48
224.42666666666668,122.88,224.42666666666668,124.58666666666667
187.30666666666667,197.97333333333333,194.98666666666668,194.98666666666668
224.0,204.8,224.0,203.52
115.62666666666667,72.53333333333333,118.18666666666667,75.94666666666667
55.89333333333333,143.78666666666666,61.86666666666667,145.49333333333334
227.84,166.4,227.84,164.69333333333333
47.78666666666667,112.64,47.78666666666667,112.64
216.74666666666667,216.74666666666667,215.46666666666667,216.74666666666667
14.933333333333334,107.94666666666667,18.773333333333333,107.94666666666667
137.81333333333333,47.78666666666667,139.94666666666666,48.64
57.6,108.8,59.306666666666665,109.65333333333334
55.89333333333333,40.96,57.6,41.81333333333333
79.78666666666666,121.6,84.90666666666667,122.88
210.34666666666666,66.98666666666666,208.21333333333334,67.84
90.88,193.70666666666668,96.0,192.42666666666668
216.74666666666667,53.76,214.18666666666667,55.89333333333333
48.64,25.6,52.906666666666666,23.466666666666665
75.94666666666667,64.85333333333334,80.64,66.98666666666666
60.586666666666666,143.78666666666666,66.98666666666666,144.21333333333334
155.30666666666667,217.6,156.58666666666667,217.6
66.98666666666666,134.4,71.68,134.4
224.0,72.53333333333333,220.58666666666667,72.53333333333333
147.62666666666667,10.666666666666666,144.21333333333334,10.666666666666666
129.70666666666668,152.74666666666667,132.69333333333333,152.74666666666667
37.973333333333336,147.62666666666667,41.81333333333333,148.90666666666667
172.8,14.933333333333334,175.78666666666666,20.48
167.68,217.6,168.96,215.46666666666667
172.8,236.8,173.65333333333334,233.81333333333333
169.81333333333333,120.74666666666667,171.94666666666666,121.6
