x1,y1,x2,y2
104.53333333333333,220.58666666666667,144.21333333333334,201.81333333333333
102.82666666666667,198.4,139.94666666666666,178.77333333333334
114.77333333333333,207.36,153.6,187.30666666666667
151.04,196.26666666666668,188.58666666666667,174.50666666666666
176.21333333333334,155.30666666666667,215.46666666666667,130.98666666666668
155.30666666666667,135.68,192.0,112.21333333333334
132.69333333333333,108.8,167.68,87.04
157.44,116.90666666666667,192.42666666666668,94.72
143.36,87.89333333333333,176.21333333333334,65.28
135.25333333333333,184.74666666666667,172.8,160.42666666666668
156.58666666666667,154.45333333333335,193.70666666666668,129.70666666666668
163.84,184.74666666666667,202.66666666666666,160.85333333333332
