x1,y1,x2,y2
136.96,64.0,140.8,7.68
29.866666666666667,52.906666666666666,28.16,19.626666666666665
121.6,97.70666666666666,126.72,41.81333333333333
117.76,216.74666666666667,121.6,167.68
101.54666666666667,153.6,106.66666666666667,99.84
129.70666666666668,195.84,134.4,141.65333333333334
142.93333333333334,113.92,146.77333333333334,57.6
11.946666666666667,46.50666666666667,12.8,13.653333333333334
93.44,100.26666666666667,98.98666666666666,45.653333333333336
35.84,61.86666666666667,36.693333333333335,27.733333333333334
61.86666666666667,149.76,62.72,102.82666666666667
13.653333333333334,82.34666666666666,11.946666666666667,50.77333333333333
35.84,40.96,35.84,9.813333333333333
131.84,128.0,135.68,73.81333333333333
140.8,199.68,144.21333333333334,145.49333333333334
104.10666666666667,91.30666666666667,109.65333333333334,35.84
119.46666666666667,70.82666666666667,124.58666666666667,14.933333333333334
73.81333333333333,94.72,80.64,40.96
41.81333333333333,125.86666666666666,40.96,79.78666666666666
176.21333333333334,71.68,178.77333333333334,16.64
117.76,135.68,120.74666666666667,80.64
138.66666666666666,74.66666666666667,144.21333333333334,17.92
98.98666666666666,238.08,101.54666666666667,190.72
128.85333333333332,70.82666666666667,132.69333333333333,14.933333333333334
23.04,117.76,22.613333333333333,71.68
28.16,61.86666666666667,28.16,29.866666666666667
59.306666666666665,208.64,61.86666666666667,163.84
161.70666666666668,135.68,165.97333333333333,79.78666666666666
129.70666666666668,211.62666666666667,131.84,161.70666666666668
195.84,96.85333333333334,198.4,40.96
116.90666666666667,154.88,120.74666666666667,100.26666666666667
104.10666666666667,78.93333333333334,107.94666666666667,22.613333333333333
125.86666666666666,85.76,129.70666666666668,29.866666666666667
19.626666666666665,50.77333333333333,18.773333333333333,16.64
66.98666666666666,166.4,67.84,114.77333333333333
134.4,99.84,138.66666666666666,42.24
136.96,138.66666666666666,140.8,82.34666666666666
143.78666666666666,176.21333333333334,147.62666666666667,119.46666666666667
68.69333333333333,224.42666666666668,70.82666666666667,177.49333333333334
82.34666666666666,154.88,87.89333333333333,100.26666666666667
131.84,161.70666666666668,136.96,107.94666666666667
103.68,143.78666666666666,108.8,87.89333333333333
93.44,124.58666666666667,96.85333333333334,74.66666666666667
100.26666666666667,225.70666666666668,104.10666666666667,173.65333333333334
161.70666666666668,86.61333333333333,166.4,29.866666666666667
119.46666666666667,115.62666666666667,121.6,64.85333333333334
102.82666666666667,216.74666666666667,106.66666666666667,165.97333333333333
83.62666666666667,208.64,85.76,162.98666666666668
89.6,133.97333333333333,91.30666666666667,82.34666666666666
38.82666666666667,201.81333333333333,40.96,155.30666666666667
139.94666666666666,218.88,143.78666666666666,167.68
