x1,y1,x2,y2
50.0,111.0,62.0,93.0
96.0,100.0,112.0,91.0
72.0,105.0,88.0,92.0
105.0,89.0,122.0,81.0
85.0,102.0,99.0,91.0
122.0,91.0,140.0,87.0
90.0,91.0,107.0,82.0
134.0,103.0,150.0,99.0
124.0,81.0,142.0,76.0
63.0,103.0,78.0,88.0
45.0,125.0,55.0,106.0
134.0,79.0,152.0,77.0
220.0,72.0,234.0,79.0
59.0,118.0,72.0,102.0
112.0,94.0,129.0,87.0
163.0,16.0,183.0,10.0
230.0,164.0,234.0,164.0
232.0,120.0,233.0,112.0
236.0,144.0,236.0,139.0
149.0,34.0,171.0,35.0
198.0,163.0,192.0,167.0
211.0,10.0,225.0,11.0
128.0,236.0,123.0,221.0
94.0,157.0,101.0,144.0
233.0,131.0,230.0,127.0
72.0,27.0,100.0,11.0
235.0,139.0,237.0,134.0
