x1,y1,x2,y2
32.0,125.0,54.0,79.0
35.0,152.0,50.0,112.0
37.0,164.0,51.0,127.0
181.0,74.0,188.0,47.0
157.0,51.0,166.0,26.0
47.0,168.0,64.0,131.0
90.0,228.0,106.0,190.0
172.0,68.0,180.0,41.0
54.0,221.0,68.0,183.0
232.0,72.0,240.0,47.0
242.0,173.0,247.0,151.0
43.0,159.0,58.0,120.0
172.0,44.0,177.0,18.0
43.0,193.0,63.0,155.0
143.0,71.0,151.0,43.0
73.0,120.0,90.0,78.0
53.0,214.0,70.0,177.0
54.0,156.0,71.0,114.0
184.0,129.0,189.0,103.0
233.0,97.0,239.0,66.0
124.0,186.0,142.0,144.0
8.0,240.0,16.0,200.0
216.0,169.0,222.0,137.0
162.0,77.0,169.0,52.0
145.0,104.0,143.0,73.0
184.0,232.0,189.0,198.0
117.0,69.0,122.0,42.0
157.0,110.0,171.0,89.0
8.0,187.0,20.0,151.0
142.0,207.0,157.0,171.0
238.0,120.0,247.0,111.0
