x1,y1,x2,y2
142.0,150.0,133.0,161.0
197.0,62.0,191.0,73.0
53.0,175.0,53.0,186.0
113.0,210.0,103.0,215.0
157.0,40.0,148.0,50.0
79.0,136.0,68.0,147.0
142.0,46.0,134.0,56.0
80.0,120.0,70.0,130.0
107.0,239.0,97.0,237.0
159.0,110.0,150.0,121.0
164.0,167.0,156.0,178.0
139.0,91.0,129.0,102.0
41.0,181.0,34.0,189.0
113.0,191.0,104.0,204.0
222.0,54.0,219.0,60.0
151.0,123.0,142.0,134.0
76.0,227.0,66.0,228.0
128.0,79.0,119.0,91.0
98.0,48.0,89.0,58.0
227.0,67.0,222.0,73.0
220.0,38.0,213.0,47.0
182.0,57.0,172.0,58.0
129.0,198.0,122.0,210.0
117.0,137.0,107.0,149.0
124.0,224.0,118.0,231.0
60.0,228.0,49.0,230.0
188.0,182.0,180.0,188.0
180.0,131.0,171.0,142.0
184.0,239.0,174.0,239.0
147.0,174.0,138.0,186.0
17.0,153.0,9.0,164.0
38.0,244.0,29.0,243.0
121.0,241.0,111.0,241.0
132.0,58.0,123.0,69.0
170.0,176.0,161.0,186.0
172.0,41.0,165.0,49.0
208.0,130.0,202.0,137.0
182.0,30.0,175.0,35.0
177.0,168.0,169.0,178.0
63.0,97.0,56.0,108.0
110.0,66.0,102.0,78.0
81.0,150.0,70.0,161.0
122.0,159.0,113.0,171.0
129.0,122.0,118.0,134.0
137.0,71.0,127.0,82.0
143.0,117.0,133.0,128.0
140.0,200.0,132.0,213.0
155.0,161.0,146.0,173.0
172.0,147.0,164.0,157.0
142.0,103.0,132.0,115.0
174.0,160.0,166.0,171.0
188.0,218.0,180.0,219.0
26.0,172.0,18.0,179.0
138.0,165.0,130.0,177.0
193.0,134.0,184.0,145.0
207.0,151.0,201.0,156.0
211.0,69.0,205.0,74.0
119.0,92.0,109.0,105.0
141.0,190.0,132.0,202.0
239.0,44.0,233.0,55.0
48.0,221.0,37.0,224.0
53.0,101.0,45.0,113.0
110.0,177.0,102.0,189.0
152.0,51.0,144.0,59.0
90.0,181.0,80.0,194.0
164.0,84.0,155.0,94.0
106.0,156.0,96.0,169.0
178.0,141.0,170.0,151.0
109.0,80.0,99.0,92.0
131.0,19.0,116.0,27.0
74.0,93.0,69.0,103.0
203.0,79.0,197.0,85.0
174.0,113.0,165.0,123.0
101.0,78.0,91.0,90.0
133.0,40.0,124.0,51.0
156.0,217.0,150.0,219.0
122.0,43.0,113.0,54.0
163.0,143.0,154.0,155.0
196.0,55.0,189.0,60.0
103.0,184.0,93.0,197.0
112.0,228.0,101.0,230.0
76.0,16.0,69.0,24.0
41.0,95.0,33.0,107.0
156.0,156.0,148.0,164.0
63.0,53.0,59.0,69.0
122.0,115.0,112.0,127.0
51.0,193.0,41.0,199.0
63.0,126.0,56.0,138.0
176.0,77.0,167.0,87.0
211.0,207.0,203.0,210.0
95.0,65.0,85.0,77.0
184.0,47.0,177.0,50.0
153.0,187.0,145.0,199.0
147.0,23.0,140.0,31.0
70.0,48.0,63.0,56.0
110.0,94.0,99.0,106.0
120.0,184.0,111.0,197.0
205.0,108.0,203.0,123.0
149.0,113.0,139.0,125.0
192.0,98.0,182.0,107.0
152.0,72.0,144.0,83.0
152.0,92.0,141.0,104.0
172.0,238.0,162.0,237.0
240.0,32.0,232.0,35.0
207.0,60.0,201.0,66.0
102.0,58.0,92.0,70.0
207.0,140.0,203.0,146.0
118.0,20.0,111.0,28.0
146.0,36.0,137.0,48.0
84.0,219.0,71.0,220.0
172.0,66.0,162.0,75.0
114.0,120.0,105.0,134.0
118.0,169.0,110.0,181.0
120.0,214.0,105.0,222.0
155.0,199.0,145.0,210.0
205.0,224.0,195.0,226.0
158.0,188.0,150.0,199.0
60.0,201.0,57.0,211.0
96.0,29.0,89.0,37.0
190.0,37.0,182.0,44.0
159.0,29.0,155.0,39.0
109.0,103.0,99.0,115.0
146.0,76.0,136.0,87.0
235.0,101.0,232.0,104.0
33.0,70.0,27.0,78.0
216.0,131.0,211.0,136.0
157.0,174.0,147.0,185.0
146.0,139.0,138.0,151.0
120.0,57.0,110.0,69.0
199.0,207.0,190.0,210.0
196.0,12.0,174.0,11.0
173.0,202.0,167.0,204.0
245.0,112.0,241.0,116.0
204.0,195.0,196.0,198.0
47.0,68.0,40.0,76.0
38.0,51.0,31.0,60.0
115.0,82.0,105.0,94.0
53.0,75.0,45.0,84.0
