x1,y1,x2,y2
127.0,150.0,164.0,124.0
160.0,33.0,166.0,20.0
138.0,143.0,172.0,114.0
100.0,201.0,154.0,170.0
99.0,177.0,148.0,150.0
66.0,126.0,108.0,114.0
69.0,177.0,123.0,160.0
94.0,101.0,127.0,90.0
84.0,178.0,136.0,156.0
99.0,210.0,154.0,179.0
57.0,226.0,124.0,203.0
112.0,175.0,158.0,147.0
80.0,29.0,98.0,33.0
121.0,176.0,167.0,148.0
84.0,111.0,120.0,102.0
70.0,190.0,127.0,171.0
89.0,226.0,150.0,196.0
43.0,177.0,99.0,166.0
126.0,233.0,181.0,194.0
55.0,245.0,126.0,219.0
68.0,156.0,117.0,136.0
63.0,59.0,91.0,62.0
123.0,158.0,163.0,129.0
28.0,171.0,87.0,166.0
78.0,233.0,139.0,207.0
87.0,38.0,107.0,40.0
81.0,97.0,114.0,91.0
53.0,125.0,96.0,119.0
