x1,y1,x2,y2
58.0,126.0,65.0,164.0
47.0,114.0,55.0,153.0
25.0,126.0,31.0,166.0
44.0,84.0,52.0,123.0
30.0,80.0,36.0,119.0
74.0,86.0,86.0,128.0
65.0,92.0,73.0,129.0
98.0,148.0,108.0,185.0
116.0,97.0,126.0,132.0
94.0,163.0,103.0,202.0
43.0,144.0,50.0,185.0
103.0,84.0,112.0,121.0
77.0,62.0,85.0,99.0
60.0,152.0,68.0,191.0
114.0,109.0,124.0,145.0
17.0,150.0,22.0,192.0
71.0,118.0,80.0,156.0
119.0,57.0,131.0,93.0
84.0,89.0,93.0,125.0
111.0,134.0,121.0,171.0
49.0,93.0,57.0,130.0
100.0,99.0,110.0,135.0
79.0,41.0,88.0,71.0
57.0,113.0,65.0,152.0
68.0,140.0,75.0,179.0
52.0,159.0,60.0,197.0
89.0,23.0,100.0,57.0
87.0,140.0,96.0,177.0
92.0,171.0,101.0,210.0
84.0,107.0,93.0,144.0
82.0,74.0,92.0,111.0
177.0,177.0,188.0,215.0
68.0,170.0,77.0,200.0
187.0,88.0,198.0,122.0
16.0,66.0,17.0,104.0
111.0,22.0,122.0,59.0
96.0,109.0,107.0,144.0
40.0,69.0,48.0,108.0
94.0,48.0,106.0,80.0
38.0,136.0,44.0,175.0
59.0,104.0,67.0,142.0
47.0,129.0,54.0,169.0
64.0,56.0,73.0,93.0
55.0,70.0,61.0,105.0
104.0,73.0,113.0,107.0
98.0,123.0,108.0,161.0
59.0,51.0,65.0,87.0
189.0,173.0,199.0,211.0
121.0,17.0,132.0,49.0
29.0,146.0,34.0,187.0
108.0,124.0,118.0,160.0
77.0,136.0,85.0,175.0
164.0,45.0,172.0,83.0
83.0,158.0,92.0,198.0
77.0,95.0,86.0,133.0
220.0,82.0,232.0,119.0
182.0,109.0,193.0,144.0
112.0,144.0,127.0,184.0
122.0,149.0,132.0,188.0
186.0,99.0,195.0,139.0
16.0,139.0,19.0,177.0
118.0,82.0,129.0,118.0
75.0,11.0,84.0,50.0
50.0,78.0,59.0,117.0
101.0,231.0,107.0,232.0
126.0,96.0,137.0,132.0
117.0,36.0,125.0,71.0
150.0,42.0,162.0,79.0
139.0,145.0,151.0,180.0
125.0,170.0,135.0,207.0
95.0,135.0,104.0,171.0
119.0,161.0,129.0,199.0
68.0,148.0,77.0,187.0
190.0,54.0,201.0,92.0
78.0,152.0,87.0,189.0
72.0,107.0,80.0,146.0
118.0,118.0,129.0,154.0
82.0,228.0,92.0,231.0
74.0,127.0,84.0,165.0
119.0,69.0,128.0,109.0
97.0,64.0,107.0,94.0
