x1,y1,x2,y2
132.0,241.0,147.0,173.0
140.0,162.0,133.0,109.0
47.0,124.0,51.0,102.0
103.0,229.0,121.0,173.0
159.0,187.0,153.0,122.0
63.0,187.0,78.0,148.0
120.0,183.0,123.0,129.0
21.0,211.0,51.0,177.0
126.0,222.0,136.0,159.0
114.0,152.0,112.0,108.0
55.0,109.0,54.0,88.0
44.0,247.0,77.0,199.0
113.0,199.0,121.0,145.0
34.0,166.0,51.0,138.0
163.0,161.0,152.0,105.0
28.0,126.0,37.0,112.0
20.0,145.0,33.0,127.0
118.0,231.0,135.0,177.0
103.0,178.0,109.0,132.0
106.0,107.0,94.0,75.0
96.0,167.0,101.0,124.0
79.0,92.0,69.0,68.0
105.0,244.0,125.0,182.0
67.0,215.0,87.0,168.0
