x1,y1,x2,y2
104.0,210.0,115.0,204.0
56.0,111.0,69.0,105.0
87.0,184.0,98.0,180.0
77.0,185.0,88.0,180.0
40.0,105.0,56.0,101.0
191.0,98.0,212.0,89.0
154.0,68.0,181.0,62.0
50.0,80.0,67.0,72.0
63.0,92.0,77.0,88.0
63.0,183.0,76.0,178.0
198.0,159.0,219.0,144.0
23.0,101.0,34.0,102.0
24.0,232.0,57.0,229.0
192.0,166.0,211.0,149.0
95.0,196.0,106.0,192.0
221.0,181.0,238.0,165.0
65.0,104.0,79.0,100.0
169.0,60.0,193.0,44.0
138.0,65.0,165.0,53.0
38.0,155.0,55.0,152.0
138.0,224.0,152.0,211.0
27.0,241.0,51.0,235.0
53.0,177.0,66.0,172.0
16.0,199.0,43.0,186.0
42.0,93.0,54.0,92.0
160.0,160.0,171.0,156.0
224.0,194.0,241.0,179.0
226.0,206.0,242.0,188.0
93.0,213.0,105.0,207.0
