x1,y1,x2,y2
201.0,56.0,234.0,46.0
130.0,119.0,157.0,97.0
131.0,175.0,152.0,154.0
63.0,111.0,88.0,79.0
38.0,91.0,66.0,54.0
75.0,166.0,98.0,136.0
64.0,167.0,84.0,134.0
214.0,144.0,237.0,136.0
21.0,207.0,38.0,169.0
54.0,87.0,81.0,52.0
61.0,204.0,79.0,171.0
16.0,88.0,42.0,47.0
179.0,196.0,200.0,184.0
209.0,63.0,241.0,55.0
32.0,60.0,67.0,20.0
176.0,67.0,206.0,52.0
148.0,211.0,167.0,194.0
51.0,212.0,67.0,178.0
39.0,230.0,56.0,195.0
141.0,171.0,162.0,153.0
48.0,243.0,62.0,210.0
48.0,78.0,76.0,44.0
190.0,41.0,224.0,28.0
166.0,224.0,182.0,209.0
110.0,106.0,137.0,80.0
149.0,192.0,168.0,173.0
200.0,121.0,227.0,111.0
20.0,79.0,48.0,40.0
30.0,206.0,47.0,168.0
113.0,75.0,142.0,52.0
14.0,76.0,41.0,36.0
198.0,168.0,221.0,155.0
43.0,50.0,73.0,14.0
203.0,101.0,232.0,92.0
31.0,243.0,45.0,206.0
191.0,84.0,220.0,72.0
164.0,55.0,190.0,32.0
28.0,231.0,43.0,195.0
61.0,143.0,85.0,109.0
37.0,240.0,53.0,204.0
102.0,114.0,129.0,88.0
196.0,137.0,221.0,124.0
111.0,52.0,143.0,27.0
51.0,121.0,76.0,86.0
48.0,95.0,74.0,60.0
108.0,42.0,140.0,15.0
134.0,185.0,155.0,165.0
159.0,117.0,185.0,100.0
8.0,94.0,34.0,55.0
130.0,100.0,157.0,77.0
123.0,36.0,158.0,15.0
86.0,48.0,115.0,20.0
12.0,150.0,32.0,106.0
169.0,174.0,191.0,158.0
70.0,227.0,90.0,199.0
63.0,135.0,88.0,103.0
93.0,104.0,120.0,77.0
70.0,58.0,104.0,24.0
116.0,125.0,140.0,102.0
144.0,160.0,165.0,141.0
211.0,52.0,244.0,43.0
107.0,156.0,128.0,131.0
167.0,79.0,193.0,65.0
