x1,y1,x2,y2
53.0,28.0,57.0,28.0
103.0,26.0,99.0,29.0
97.0,242.0,101.0,242.0
76.0,67.0,73.0,69.0
129.0,11.0,122.0,18.0
83.0,155.0,79.0,157.0
131.0,132.0,124.0,135.0
144.0,156.0,135.0,159.0
152.0,14.0,142.0,17.0
21.0,217.0,25.0,216.0
80.0,162.0,78.0,167.0
136.0,53.0,127.0,56.0
93.0,223.0,98.0,223.0
28.0,39.0,32.0,38.0
82.0,246.0,87.0,246.0
145.0,81.0,136.0,83.0
159.0,169.0,151.0,172.0
107.0,149.0,100.0,152.0
39.0,26.0,43.0,26.0
57.0,231.0,62.0,230.0
37.0,235.0,41.0,233.0
58.0,73.0,48.0,76.0
140.0,193.0,134.0,196.0
70.0,102.0,63.0,105.0
135.0,148.0,128.0,151.0
137.0,92.0,129.0,93.0
98.0,138.0,90.0,141.0
16.0,66.0,20.0,65.0
42.0,198.0,46.0,197.0
99.0,41.0,95.0,43.0
48.0,38.0,52.0,37.0
41.0,244.0,44.0,243.0
138.0,73.0,129.0,76.0
164.0,208.0,157.0,211.0
47.0,229.0,52.0,227.0
56.0,188.0,61.0,188.0
33.0,242.0,36.0,241.0
110.0,32.0,105.0,33.0
118.0,133.0,110.0,136.0
14.0,193.0,19.0,192.0
94.0,153.0,90.0,156.0
133.0,159.0,126.0,161.0
90.0,207.0,94.0,206.0
75.0,119.0,68.0,121.0
17.0,239.0,22.0,238.0
121.0,19.0,112.0,21.0
117.0,72.0,108.0,75.0
240.0,199.0,240.0,201.0
103.0,127.0,97.0,129.0
160.0,157.0,149.0,160.0
55.0,208.0,59.0,207.0
28.0,197.0,33.0,198.0
175.0,236.0,180.0,234.0
80.0,61.0,77.0,61.0
242.0,179.0,237.0,179.0
98.0,71.0,90.0,73.0
120.0,30.0,111.0,32.0
83.0,199.0,85.0,197.0
64.0,224.0,68.0,223.0
39.0,185.0,44.0,184.0
57.0,145.0,53.0,147.0
44.0,15.0,48.0,14.0
24.0,179.0,28.0,179.0
44.0,215.0,47.0,213.0
72.0,195.0,77.0,193.0
230.0,40.0,230.0,41.0
60.0,218.0,63.0,218.0
38.0,172.0,43.0,171.0
103.0,176.0,97.0,181.0
50.0,202.0,54.0,200.0
8.0,171.0,13.0,170.0
163.0,236.0,164.0,235.0
29.0,22.0,34.0,21.0
14.0,33.0,18.0,34.0
84.0,234.0,88.0,233.0
151.0,235.0,147.0,231.0
34.0,71.0,38.0,72.0
59.0,168.0,52.0,156.0
36.0,220.0,40.0,221.0
8.0,218.0,9.0,220.0
139.0,173.0,131.0,176.0
245.0,113.0,225.0,122.0
50.0,87.0,49.0,88.0
193.0,100.0,185.0,102.0
11.0,56.0,14.0,56.0
115.0,225.0,121.0,226.0
26.0,189.0,31.0,188.0
19.0,57.0,22.0,57.0
153.0,32.0,144.0,32.0
170.0,217.0,163.0,220.0
8.0,99.0,11.0,101.0
52.0,49.0,49.0,58.0
74.0,24.0,78.0,22.0
209.0,227.0,205.0,230.0
67.0,71.0,63.0,72.0
87.0,24.0,94.0,23.0
89.0,33.0,82.0,35.0
100.0,81.0,91.0,86.0
48.0,223.0,53.0,220.0
132.0,28.0,124.0,35.0
49.0,214.0,55.0,212.0
119.0,159.0,115.0,161.0
13.0,136.0,17.0,136.0
49.0,247.0,55.0,247.0
106.0,66.0,100.0,70.0
116.0,8.0,109.0,13.0
123.0,49.0,114.0,52.0
236.0,16.0,231.0,12.0
71.0,233.0,75.0,233.0
30.0,64.0,35.0,62.0
242.0,157.0,237.0,157.0
