x1,y1,x2,y2
115.0,138.0,71.0,151.0
110.0,99.0,68.0,112.0
91.0,124.0,50.0,140.0
98.0,138.0,55.0,154.0
159.0,243.0,108.0,247.0
58.0,23.0,19.0,40.0
95.0,111.0,53.0,127.0
77.0,104.0,37.0,113.0
119.0,112.0,76.0,123.0
177.0,54.0,146.0,53.0
155.0,220.0,111.0,224.0
111.0,159.0,67.0,172.0
115.0,57.0,81.0,61.0
139.0,110.0,96.0,121.0
86.0,117.0,38.0,132.0
81.0,195.0,39.0,206.0
162.0,43.0,131.0,43.0
54.0,197.0,10.0,209.0
193.0,232.0,143.0,236.0
107.0,146.0,63.0,161.0
160.0,18.0,132.0,23.0
80.0,63.0,46.0,64.0
109.0,116.0,66.0,129.0
131.0,111.0,89.0,123.0
183.0,80.0,149.0,82.0
129.0,56.0,95.0,58.0
103.0,19.0,52.0,34.0
111.0,107.0,68.0,120.0
170.0,178.0,129.0,188.0
178.0,17.0,149.0,20.0
144.0,72.0,103.0,81.0
242.0,150.0,203.0,164.0
136.0,219.0,89.0,224.0
110.0,80.0,67.0,87.0
140.0,143.0,97.0,157.0
186.0,178.0,144.0,187.0
178.0,240.0,130.0,246.0
195.0,65.0,163.0,67.0
229.0,15.0,200.0,12.0
144.0,18.0,113.0,25.0
119.0,153.0,76.0,167.0
56.0,140.0,20.0,147.0
182.0,127.0,136.0,136.0
210.0,15.0,180.0,16.0
221.0,115.0,187.0,126.0
143.0,165.0,99.0,176.0
223.0,153.0,183.0,161.0
