x1,y1,x2,y2
120.0,95.0,126.0,53.0
108.0,100.0,107.0,63.0
106.0,81.0,103.0,35.0
109.0,123.0,111.0,97.0
118.0,82.0,122.0,33.0
183.0,154.0,225.0,126.0
100.0,71.0,96.0,23.0
61.0,135.0,42.0,121.0
185.0,142.0,231.0,109.0
134.0,101.0,148.0,59.0
170.0,194.0,211.0,185.0
98.0,146.0,98.0,133.0
116.0,130.0,121.0,102.0
99.0,92.0,96.0,47.0
98.0,112.0,93.0,82.0
101.0,154.0,101.0,143.0
136.0,129.0,153.0,100.0
56.0,117.0,36.0,91.0
148.0,101.0,170.0,55.0
111.0,136.0,116.0,117.0
92.0,123.0,89.0,99.0
54.0,191.0,39.0,204.0
119.0,163.0,119.0,148.0
