x1,y1,x2,y2
142.0,71.0,118.0,84.0
155.0,72.0,133.0,87.0
38.0,19.0,11.0,15.0
125.0,83.0,98.0,94.0
188.0,85.0,166.0,106.0
65.0,131.0,27.0,140.0
198.0,85.0,177.0,107.0
193.0,75.0,172.0,96.0
163.0,76.0,141.0,93.0
181.0,80.0,159.0,100.0
65.0,72.0,33.0,78.0
116.0,149.0,80.0,164.0
112.0,99.0,82.0,111.0
183.0,161.0,151.0,187.0
86.0,227.0,33.0,238.0
122.0,55.0,98.0,65.0
142.0,59.0,120.0,72.0
147.0,131.0,117.0,152.0
229.0,156.0,199.0,191.0
144.0,186.0,104.0,208.0
158.0,226.0,111.0,246.0
166.0,116.0,139.0,136.0
129.0,114.0,99.0,129.0
127.0,189.0,89.0,209.0
194.0,162.0,163.0,190.0
115.0,44.0,93.0,51.0
240.0,121.0,216.0,149.0
59.0,103.0,24.0,111.0
240.0,171.0,209.0,204.0
69.0,227.0,13.0,234.0
184.0,71.0,163.0,91.0
106.0,182.0,64.0,200.0
126.0,49.0,104.0,61.0
240.0,134.0,210.0,163.0
57.0,112.0,15.0,122.0
172.0,73.0,152.0,92.0
60.0,97.0,24.0,106.0
240.0,8.0,230.0,28.0
173.0,112.0,147.0,133.0
171.0,183.0,133.0,208.0
66.0,108.0,29.0,119.0
