x1,y1,x2,y2
67.0,145.0,78.0,139.0
211.0,96.0,222.0,101.0
204.0,66.0,219.0,67.0
165.0,86.0,176.0,82.0
198.0,204.0,206.0,202.0
76.0,85.0,88.0,80.0
57.0,52.0,75.0,45.0
88.0,32.0,106.0,27.0
26.0,91.0,40.0,83.0
92.0,24.0,111.0,21.0
44.0,175.0,52.0,169.0
18.0,61.0,36.0,51.0
100.0,188.0,109.0,185.0
54.0,160.0,62.0,156.0
75.0,209.0,79.0,199.0
186.0,174.0,193.0,169.0
187.0,23.0,200.0,27.0
169.0,247.0,176.0,238.0
93.0,212.0,102.0,207.0
209.0,199.0,217.0,194.0
226.0,90.0,238.0,92.0
208.0,78.0,226.0,81.0
37.0,70.0,53.0,62.0
70.0,168.0,80.0,164.0
184.0,64.0,201.0,65.0
169.0,75.0,181.0,69.0
88.0,183.0,98.0,180.0
99.0,43.0,118.0,38.0
70.0,191.0,77.0,187.0
26.0,72.0,41.0,63.0
42.0,126.0,53.0,120.0
22.0,103.0,35.0,94.0
150.0,64.0,164.0,61.0
36.0,163.0,44.0,157.0
174.0,94.0,185.0,91.0
169.0,222.0,172.0,215.0
148.0,221.0,150.0,213.0
34.0,56.0,51.0,42.0
36.0,101.0,49.0,96.0
127.0,16.0,146.0,18.0
61.0,80.0,75.0,74.0
68.0,126.0,79.0,120.0
142.0,11.0,158.0,14.0
36.0,182.0,43.0,174.0
46.0,66.0,62.0,57.0
79.0,93.0,90.0,88.0
41.0,40.0,58.0,29.0
161.0,113.0,168.0,113.0
206.0,120.0,218.0,121.0
38.0,206.0,54.0,194.0
93.0,198.0,101.0,193.0
82.0,63.0,99.0,58.0
80.0,151.0,91.0,145.0
119.0,132.0,131.0,127.0
104.0,30.0,122.0,28.0
166.0,183.0,175.0,181.0
18.0,92.0,32.0,83.0
82.0,107.0,95.0,102.0
196.0,83.0,207.0,84.0
170.0,162.0,177.0,165.0
201.0,247.0,208.0,244.0
83.0,193.0,91.0,188.0
78.0,36.0,99.0,32.0
125.0,55.0,138.0,51.0
100.0,200.0,109.0,197.0
39.0,155.0,48.0,150.0
199.0,174.0,207.0,172.0
154.0,81.0,165.0,77.0
224.0,104.0,242.0,103.0
21.0,82.0,36.0,72.0
182.0,152.0,188.0,155.0
213.0,53.0,229.0,61.0
198.0,72.0,211.0,75.0
195.0,154.0,205.0,151.0
133.0,233.0,142.0,217.0
8.0,78.0,22.0,68.0
227.0,191.0,235.0,190.0
175.0,83.0,187.0,81.0
76.0,17.0,96.0,14.0
204.0,87.0,217.0,84.0
196.0,242.0,201.0,237.0
26.0,149.0,33.0,144.0
29.0,165.0,36.0,160.0
185.0,143.0,195.0,145.0
189.0,193.0,196.0,186.0
