x1,y1,x2,y2
163.0,96.0,159.0,88.0
96.0,54.0,79.0,62.0
112.0,208.0,142.0,214.0
51.0,98.0,50.0,110.0
174.0,165.0,197.0,159.0
40.0,109.0,42.0,120.0
67.0,169.0,83.0,182.0
42.0,90.0,39.0,109.0
104.0,71.0,104.0,81.0
77.0,194.0,99.0,209.0
54.0,237.0,77.0,247.0
64.0,38.0,39.0,50.0
99.0,200.0,128.0,207.0
150.0,66.0,138.0,60.0
154.0,92.0,150.0,84.0
55.0,143.0,66.0,158.0
44.0,196.0,68.0,212.0
56.0,215.0,80.0,229.0
137.0,131.0,152.0,129.0
170.0,44.0,149.0,29.0
42.0,38.0,21.0,52.0
46.0,167.0,57.0,182.0
165.0,196.0,197.0,194.0
38.0,201.0,62.0,221.0
88.0,54.0,71.0,64.0
200.0,111.0,217.0,108.0
82.0,89.0,90.0,99.0
105.0,57.0,91.0,63.0
59.0,53.0,37.0,65.0
135.0,235.0,175.0,234.0
