x1,y1,x2,y2
109.0,116.0,187.0,120.0
55.0,120.0,134.0,118.0
76.0,110.0,155.0,110.0
99.0,115.0,178.0,119.0
81.0,120.0,158.0,120.0
68.0,119.0,145.0,119.0
92.0,110.0,171.0,112.0
36.0,130.0,116.0,126.0
44.0,116.0,124.0,113.0
28.0,121.0,107.0,116.0
117.0,128.0,197.0,135.0
39.0,15.0,114.0,18.0
62.0,229.0,134.0,226.0
11.0,115.0,92.0,108.0
148.0,67.0,232.0,73.0
19.0,133.0,95.0,128.0
86.0,195.0,159.0,195.0
124.0,106.0,204.0,111.0
62.0,176.0,135.0,173.0
112.0,106.0,192.0,110.0
47.0,15.0,140.0,23.0
99.0,21.0,188.0,29.0
