x1,y1,x2,y2
134.0,139.0,145.0,144.0
89.0,12.0,113.0,8.0
123.0,17.0,147.0,16.0
149.0,12.0,175.0,13.0
135.0,150.0,145.0,154.0
113.0,11.0,136.0,9.0
57.0,57.0,74.0,51.0
99.0,206.0,101.0,210.0
108.0,91.0,123.0,91.0
110.0,79.0,126.0,79.0
130.0,179.0,136.0,185.0
128.0,154.0,137.0,159.0
102.0,192.0,107.0,194.0
144.0,181.0,152.0,187.0
105.0,134.0,115.0,136.0
166.0,39.0,189.0,43.0
51.0,231.0,63.0,244.0
137.0,42.0,158.0,41.0
187.0,52.0,208.0,59.0
167.0,27.0,193.0,31.0
195.0,12.0,221.0,18.0
132.0,28.0,155.0,28.0
160.0,63.0,179.0,67.0
119.0,170.0,129.0,171.0
145.0,106.0,160.0,109.0
117.0,159.0,125.0,162.0
102.0,12.0,126.0,9.0
59.0,135.0,68.0,134.0
12.0,234.0,28.0,243.0
10.0,223.0,17.0,219.0
73.0,203.0,75.0,206.0
52.0,50.0,70.0,43.0
118.0,183.0,123.0,189.0
68.0,97.0,83.0,92.0
172.0,55.0,194.0,60.0
109.0,144.0,118.0,146.0
105.0,126.0,116.0,128.0
164.0,19.0,190.0,23.0
74.0,21.0,94.0,19.0
9.0,171.0,20.0,170.0
104.0,176.0,110.0,181.0
193.0,23.0,218.0,30.0
96.0,117.0,108.0,117.0
112.0,184.0,124.0,181.0
75.0,49.0,94.0,46.0
178.0,221.0,159.0,244.0
114.0,114.0,126.0,115.0
161.0,33.0,184.0,37.0
101.0,100.0,115.0,100.0
127.0,160.0,136.0,165.0
144.0,120.0,158.0,125.0
157.0,180.0,164.0,190.0
153.0,88.0,168.0,95.0
