x1,y1,x2,y2
69.0,99.0,61.0,130.0
123.0,93.0,123.0,124.0
72.0,111.0,66.0,140.0
125.0,85.0,125.0,115.0
133.0,95.0,135.0,126.0
42.0,107.0,31.0,137.0
85.0,176.0,98.0,219.0
122.0,45.0,117.0,71.0
62.0,174.0,70.0,224.0
114.0,190.0,132.0,234.0
66.0,162.0,71.0,211.0
132.0,68.0,132.0,94.0
113.0,145.0,114.0,176.0
38.0,165.0,41.0,220.0
135.0,53.0,132.0,80.0
155.0,76.0,155.0,102.0
100.0,183.0,115.0,227.0
64.0,137.0,68.0,179.0
38.0,54.0,14.0,80.0
74.0,172.0,85.0,218.0
82.0,53.0,62.0,81.0
128.0,197.0,148.0,238.0
179.0,147.0,187.0,176.0
74.0,67.0,55.0,98.0
111.0,175.0,124.0,215.0
120.0,146.0,120.0,178.0
99.0,171.0,112.0,215.0
82.0,93.0,76.0,126.0
236.0,108.0,239.0,146.0
99.0,33.0,79.0,54.0
