x1,y1,x2,y2
84.0,105.0,60.0,92.0
103.0,179.0,84.0,161.0
68.0,98.0,43.0,87.0
113.0,134.0,91.0,117.0
219.0,96.0,176.0,51.0
121.0,192.0,101.0,170.0
92.0,87.0,66.0,74.0
114.0,178.0,94.0,160.0
105.0,201.0,87.0,182.0
129.0,205.0,111.0,183.0
66.0,176.0,47.0,160.0
51.0,183.0,31.0,173.0
90.0,177.0,70.0,161.0
48.0,95.0,22.0,87.0
140.0,55.0,110.0,38.0
65.0,149.0,42.0,138.0
117.0,113.0,92.0,97.0
185.0,35.0,150.0,8.0
103.0,189.0,84.0,172.0
167.0,62.0,139.0,39.0
245.0,171.0,217.0,142.0
73.0,73.0,49.0,61.0
41.0,190.0,20.0,176.0
93.0,98.0,70.0,83.0
