x1,y1,x2,y2
44.0,181.0,59.0,226.0
183.0,95.0,226.0,117.0
25.0,78.0,37.0,99.0
23.0,210.0,23.0,245.0
72.0,50.0,96.0,63.0
142.0,70.0,179.0,86.0
20.0,8.0,34.0,16.0
93.0,48.0,122.0,60.0
56.0,187.0,71.0,232.0
132.0,41.0,166.0,55.0
170.0,54.0,212.0,65.0
151.0,75.0,192.0,94.0
182.0,132.0,223.0,161.0
180.0,71.0,227.0,83.0
123.0,54.0,156.0,69.0
171.0,123.0,213.0,153.0
158.0,198.0,191.0,237.0
149.0,65.0,189.0,80.0
156.0,22.0,200.0,29.0
140.0,26.0,177.0,33.0
89.0,72.0,132.0,91.0
117.0,59.0,150.0,76.0
176.0,156.0,214.0,191.0
160.0,57.0,201.0,71.0
133.0,63.0,168.0,78.0
105.0,50.0,134.0,66.0
103.0,33.0,135.0,40.0
40.0,48.0,57.0,63.0
148.0,118.0,194.0,141.0
14.0,84.0,29.0,103.0
89.0,38.0,128.0,50.0
79.0,74.0,119.0,90.0
94.0,198.0,117.0,243.0
109.0,193.0,134.0,234.0
144.0,32.0,186.0,47.0
125.0,8.0,160.0,12.0
144.0,45.0,182.0,55.0
111.0,132.0,151.0,155.0
94.0,31.0,122.0,41.0
121.0,43.0,153.0,56.0
109.0,43.0,142.0,53.0
134.0,162.0,176.0,194.0
177.0,48.0,222.0,55.0
143.0,17.0,181.0,24.0
105.0,129.0,144.0,149.0
123.0,78.0,166.0,104.0
96.0,55.0,125.0,70.0
126.0,36.0,161.0,45.0
