x1,y1,x2,y2
209.0,161.0,217.0,131.0
215.0,171.0,223.0,140.0
38.0,83.0,43.0,43.0
36.0,212.0,39.0,184.0
49.0,116.0,52.0,81.0
46.0,216.0,49.0,190.0
29.0,98.0,31.0,60.0
179.0,70.0,185.0,33.0
96.0,70.0,112.0,25.0
75.0,68.0,90.0,24.0
18.0,42.0,16.0,8.0
181.0,186.0,188.0,156.0
92.0,85.0,110.0,40.0
12.0,193.0,13.0,164.0
26.0,47.0,25.0,11.0
52.0,164.0,57.0,130.0
178.0,43.0,184.0,9.0
124.0,99.0,144.0,56.0
17.0,205.0,17.0,176.0
26.0,86.0,29.0,45.0
14.0,67.0,16.0,23.0
25.0,177.0,28.0,150.0
118.0,225.0,133.0,192.0
221.0,184.0,228.0,153.0
189.0,71.0,194.0,35.0
191.0,186.0,198.0,156.0
147.0,209.0,161.0,180.0
189.0,234.0,197.0,208.0
120.0,196.0,139.0,159.0
115.0,178.0,133.0,141.0
42.0,229.0,43.0,201.0
163.0,225.0,170.0,198.0
163.0,68.0,167.0,33.0
25.0,213.0,26.0,185.0
67.0,217.0,71.0,192.0
90.0,164.0,107.0,127.0
190.0,134.0,197.0,103.0
175.0,202.0,183.0,173.0
199.0,72.0,205.0,36.0
67.0,240.0,70.0,214.0
8.0,129.0,8.0,98.0
169.0,207.0,176.0,178.0
158.0,59.0,163.0,23.0
160.0,242.0,172.0,215.0
66.0,78.0,81.0,35.0
48.0,131.0,52.0,95.0
174.0,238.0,184.0,211.0
119.0,163.0,139.0,121.0
55.0,242.0,58.0,215.0
85.0,89.0,101.0,47.0
211.0,219.0,218.0,190.0
8.0,140.0,11.0,115.0
88.0,174.0,106.0,132.0
173.0,54.0,179.0,16.0
236.0,203.0,247.0,170.0
234.0,165.0,247.0,144.0
180.0,101.0,185.0,68.0
47.0,144.0,51.0,104.0
136.0,215.0,148.0,182.0
190.0,192.0,197.0,163.0
11.0,247.0,10.0,223.0
150.0,247.0,160.0,222.0
206.0,238.0,214.0,210.0
197.0,175.0,204.0,146.0
