x1,y1,x2,y2
108.0,177.0,113.0,174.0
187.0,206.0,188.0,193.0
138.0,150.0,133.0,136.0
75.0,93.0,63.0,97.0
89.0,126.0,85.0,125.0
187.0,73.0,160.0,61.0
169.0,140.0,159.0,132.0
191.0,182.0,186.0,169.0
65.0,227.0,71.0,231.0
177.0,201.0,178.0,190.0
104.0,229.0,107.0,228.0
192.0,234.0,201.0,220.0
57.0,166.0,51.0,173.0
223.0,118.0,205.0,102.0
140.0,231.0,143.0,225.0
178.0,59.0,147.0,49.0
93.0,116.0,86.0,108.0
187.0,107.0,170.0,96.0
162.0,210.0,164.0,199.0
122.0,171.0,125.0,166.0
206.0,95.0,187.0,97.0
13.0,216.0,17.0,231.0
119.0,229.0,116.0,227.0
65.0,40.0,34.0,39.0
162.0,116.0,154.0,105.0
179.0,186.0,175.0,174.0
40.0,200.0,42.0,210.0
169.0,199.0,170.0,189.0
179.0,42.0,142.0,32.0
36.0,224.0,46.0,232.0
233.0,215.0,239.0,199.0
186.0,148.0,178.0,136.0
168.0,93.0,148.0,84.0
222.0,105.0,201.0,86.0
219.0,153.0,207.0,133.0
16.0,169.0,12.0,180.0
166.0,231.0,172.0,221.0
218.0,234.0,229.0,217.0
84.0,227.0,82.0,230.0
88.0,200.0,91.0,202.0
177.0,214.0,180.0,204.0
192.0,172.0,184.0,160.0
49.0,226.0,58.0,232.0
112.0,100.0,102.0,96.0
29.0,196.0,26.0,206.0
236.0,203.0,238.0,185.0
70.0,85.0,57.0,89.0
30.0,218.0,33.0,228.0
215.0,36.0,176.0,22.0
90.0,13.0,50.0,15.0
204.0,213.0,207.0,197.0
156.0,231.0,155.0,223.0
219.0,164.0,210.0,147.0
147.0,176.0,143.0,163.0
119.0,145.0,118.0,140.0
130.0,201.0,124.0,201.0
111.0,120.0,107.0,121.0
240.0,146.0,229.0,130.0
177.0,132.0,168.0,115.0
175.0,36.0,136.0,27.0
100.0,139.0,98.0,138.0
28.0,108.0,9.0,118.0
64.0,95.0,52.0,99.0
75.0,103.0,67.0,107.0
201.0,117.0,183.0,116.0
186.0,50.0,153.0,39.0
115.0,81.0,102.0,73.0
