x1,y1,x2,y2
125.0,193.0,135.0,241.0
156.0,147.0,185.0,174.0
194.0,125.0,236.0,140.0
131.0,146.0,147.0,169.0
146.0,53.0,165.0,30.0
138.0,62.0,162.0,42.0
140.0,196.0,156.0,246.0
162.0,103.0,195.0,105.0
98.0,165.0,94.0,198.0
142.0,101.0,164.0,102.0
169.0,71.0,196.0,57.0
96.0,130.0,94.0,144.0
119.0,153.0,125.0,181.0
108.0,143.0,110.0,166.0
153.0,60.0,172.0,39.0
124.0,51.0,138.0,21.0
45.0,149.0,16.0,177.0
134.0,93.0,152.0,89.0
81.0,193.0,74.0,238.0
67.0,45.0,44.0,10.0
92.0,173.0,88.0,210.0
89.0,46.0,84.0,12.0
185.0,115.0,222.0,129.0
55.0,52.0,23.0,21.0
100.0,86.0,100.0,77.0
141.0,141.0,156.0,161.0
68.0,171.0,50.0,201.0
143.0,72.0,164.0,53.0
121.0,126.0,132.0,138.0
103.0,157.0,102.0,187.0
48.0,118.0,16.0,167.0
140.0,82.0,165.0,72.0
107.0,129.0,109.0,143.0
161.0,50.0,186.0,27.0
155.0,86.0,186.0,79.0
156.0,70.0,179.0,54.0
42.0,58.0,8.0,29.0
82.0,169.0,72.0,202.0
114.0,66.0,122.0,46.0
114.0,153.0,120.0,178.0
154.0,107.0,184.0,109.0
