x1,y1,x2,y2
153.0,59.0,143.0,78.0
205.0,210.0,182.0,228.0
214.0,201.0,187.0,226.0
142.0,45.0,135.0,62.0
103.0,88.0,92.0,94.0
166.0,40.0,157.0,62.0
199.0,72.0,188.0,98.0
85.0,150.0,65.0,149.0
17.0,34.0,27.0,48.0
188.0,59.0,172.0,85.0
141.0,13.0,139.0,44.0
126.0,148.0,104.0,157.0
18.0,93.0,18.0,99.0
167.0,60.0,155.0,81.0
140.0,57.0,131.0,73.0
218.0,44.0,207.0,79.0
240.0,188.0,210.0,217.0
163.0,15.0,152.0,45.0
215.0,187.0,186.0,212.0
104.0,135.0,87.0,137.0
112.0,191.0,87.0,191.0
115.0,101.0,100.0,106.0
111.0,91.0,99.0,99.0
44.0,145.0,33.0,147.0
36.0,121.0,31.0,124.0
211.0,176.0,183.0,198.0
104.0,164.0,82.0,165.0
197.0,108.0,180.0,131.0
182.0,51.0,168.0,74.0
119.0,163.0,97.0,167.0
62.0,14.0,62.0,46.0
141.0,134.0,118.0,143.0
31.0,30.0,37.0,53.0
202.0,55.0,194.0,86.0
162.0,51.0,153.0,73.0
140.0,117.0,121.0,128.0
127.0,16.0,128.0,45.0
157.0,143.0,130.0,156.0
91.0,116.0,79.0,119.0
131.0,57.0,122.0,71.0
113.0,212.0,86.0,220.0
116.0,207.0,86.0,205.0
173.0,74.0,159.0,92.0
132.0,132.0,108.0,141.0
224.0,199.0,201.0,222.0
195.0,8.0,194.0,45.0
216.0,179.0,194.0,201.0
