x1,y1,x2,y2
79.0,95.0,135.0,63.0
63.0,97.0,118.0,60.0
58.0,128.0,106.0,94.0
148.0,176.0,185.0,168.0
107.0,112.0,159.0,92.0
138.0,152.0,182.0,142.0
127.0,143.0,173.0,128.0
90.0,60.0,156.0,27.0
97.0,231.0,122.0,225.0
118.0,138.0,163.0,119.0
138.0,132.0,186.0,123.0
74.0,155.0,116.0,121.0
105.0,128.0,151.0,104.0
117.0,63.0,171.0,33.0
30.0,161.0,70.0,118.0
43.0,95.0,104.0,61.0
136.0,116.0,189.0,102.0
109.0,75.0,170.0,51.0
81.0,106.0,136.0,75.0
33.0,131.0,82.0,88.0
159.0,155.0,201.0,153.0
119.0,104.0,174.0,84.0
22.0,132.0,77.0,84.0
19.0,184.0,60.0,143.0
50.0,145.0,96.0,104.0
38.0,190.0,72.0,152.0
104.0,183.0,141.0,162.0
38.0,158.0,78.0,117.0
88.0,130.0,136.0,104.0
88.0,72.0,150.0,43.0
53.0,89.0,112.0,47.0
125.0,130.0,171.0,107.0
