x1,y1,x2,y2
132.0,234.0,116.0,246.0
127.0,204.0,110.0,216.0
122.0,65.0,104.0,77.0
92.0,101.0,74.0,113.0
110.0,49.0,93.0,60.0
84.0,185.0,68.0,198.0
100.0,94.0,83.0,106.0
87.0,120.0,70.0,132.0
148.0,232.0,131.0,244.0
150.0,31.0,132.0,42.0
136.0,60.0,118.0,71.0
211.0,137.0,193.0,148.0
121.0,197.0,104.0,209.0
98.0,234.0,84.0,245.0
245.0,190.0,235.0,200.0
124.0,97.0,106.0,109.0
100.0,124.0,82.0,135.0
76.0,52.0,58.0,64.0
28.0,39.0,18.0,50.0
59.0,207.0,45.0,216.0
105.0,230.0,91.0,241.0
51.0,232.0,40.0,243.0
100.0,195.0,84.0,207.0
104.0,137.0,87.0,149.0
73.0,221.0,59.0,230.0
210.0,125.0,192.0,137.0
85.0,49.0,68.0,62.0
111.0,91.0,94.0,102.0
37.0,233.0,26.0,244.0
73.0,40.0,56.0,51.0
132.0,78.0,114.0,89.0
108.0,195.0,92.0,208.0
119.0,79.0,102.0,91.0
114.0,62.0,96.0,73.0
191.0,204.0,178.0,216.0
137.0,221.0,120.0,233.0
119.0,105.0,101.0,117.0
237.0,123.0,223.0,134.0
100.0,173.0,84.0,187.0
131.0,43.0,113.0,54.0
208.0,10.0,190.0,21.0
230.0,141.0,217.0,153.0
64.0,187.0,49.0,198.0
16.0,33.0,21.0,13.0
66.0,134.0,48.0,146.0
64.0,165.0,49.0,178.0
74.0,65.0,57.0,77.0
150.0,213.0,134.0,225.0
130.0,109.0,112.0,120.0
37.0,26.0,25.0,37.0
96.0,60.0,79.0,72.0
95.0,50.0,78.0,62.0
100.0,115.0,85.0,123.0
150.0,174.0,132.0,186.0
75.0,144.0,58.0,155.0
194.0,22.0,176.0,32.0
237.0,144.0,223.0,154.0
103.0,209.0,87.0,221.0
88.0,234.0,75.0,244.0
79.0,131.0,62.0,144.0
112.0,235.0,98.0,244.0
243.0,142.0,229.0,154.0
133.0,72.0,115.0,84.0
134.0,176.0,119.0,190.0
150.0,13.0,132.0,23.0
62.0,150.0,46.0,163.0
41.0,222.0,29.0,232.0
236.0,131.0,224.0,142.0
79.0,153.0,63.0,165.0
231.0,56.0,206.0,63.0
95.0,167.0,78.0,180.0
117.0,34.0,99.0,46.0
118.0,23.0,101.0,34.0
208.0,202.0,192.0,213.0
73.0,206.0,59.0,217.0
106.0,29.0,88.0,40.0
227.0,163.0,213.0,173.0
151.0,227.0,134.0,239.0
68.0,21.0,54.0,34.0
103.0,204.0,87.0,216.0
