x1,y1,x2,y2
120.0,149.0,127.0,116.0
98.0,103.0,109.0,60.0
168.0,244.0,163.0,222.0
54.0,130.0,55.0,76.0
105.0,185.0,101.0,150.0
47.0,87.0,57.0,26.0
136.0,125.0,144.0,91.0
65.0,204.0,54.0,159.0
167.0,232.0,162.0,210.0
120.0,90.0,137.0,52.0
141.0,203.0,139.0,182.0
136.0,184.0,138.0,160.0
132.0,161.0,136.0,132.0
183.0,245.0,183.0,228.0
207.0,210.0,214.0,200.0
219.0,206.0,228.0,200.0
112.0,158.0,116.0,126.0
136.0,101.0,152.0,70.0
223.0,196.0,237.0,188.0
232.0,229.0,245.0,225.0
125.0,111.0,139.0,77.0
157.0,195.0,156.0,178.0
123.0,201.0,120.0,174.0
208.0,118.0,231.0,92.0
217.0,238.0,225.0,228.0
24.0,88.0,32.0,20.0
212.0,199.0,216.0,188.0
132.0,212.0,129.0,187.0
199.0,52.0,238.0,30.0
114.0,131.0,121.0,89.0
123.0,177.0,123.0,148.0
80.0,139.0,84.0,95.0
81.0,107.0,91.0,60.0
184.0,47.0,223.0,10.0
53.0,76.0,67.0,14.0
142.0,107.0,158.0,76.0
109.0,110.0,121.0,70.0
156.0,101.0,175.0,71.0
108.0,93.0,121.0,50.0
118.0,116.0,131.0,80.0
122.0,78.0,142.0,34.0
85.0,169.0,82.0,127.0
208.0,129.0,232.0,106.0
101.0,149.0,108.0,114.0
72.0,157.0,72.0,112.0
200.0,219.0,200.0,209.0
144.0,162.0,149.0,136.0
87.0,195.0,83.0,155.0
59.0,98.0,67.0,42.0
117.0,189.0,115.0,157.0
207.0,111.0,232.0,85.0
16.0,100.0,11.0,37.0
91.0,121.0,99.0,77.0
186.0,66.0,214.0,39.0
172.0,152.0,183.0,132.0
