x1,y1,x2,y2
98.0,37.0,155.0,64.0
137.0,157.0,160.0,187.0
161.0,104.0,195.0,139.0
39.0,148.0,75.0,157.0
133.0,115.0,164.0,145.0
118.0,53.0,167.0,80.0
102.0,177.0,120.0,193.0
107.0,49.0,158.0,72.0
178.0,104.0,222.0,147.0
11.0,160.0,40.0,160.0
42.0,91.0,98.0,102.0
152.0,130.0,179.0,160.0
97.0,68.0,145.0,92.0
172.0,131.0,201.0,169.0
164.0,168.0,184.0,200.0
166.0,27.0,222.0,82.0
152.0,78.0,194.0,115.0
148.0,65.0,193.0,98.0
77.0,50.0,131.0,70.0
42.0,99.0,93.0,110.0
48.0,151.0,80.0,160.0
122.0,92.0,162.0,121.0
151.0,163.0,174.0,198.0
