x1,y1,x2,y2
64.0,213.0,64.0,160.0
57.0,197.0,59.0,142.0
145.0,128.0,150.0,80.0
147.0,152.0,152.0,102.0
70.0,191.0,75.0,133.0
55.0,224.0,56.0,168.0
127.0,113.0,135.0,65.0
155.0,170.0,157.0,120.0
163.0,155.0,166.0,106.0
132.0,125.0,139.0,76.0
62.0,167.0,72.0,114.0
89.0,218.0,88.0,165.0
19.0,184.0,31.0,130.0
118.0,206.0,119.0,152.0
177.0,152.0,178.0,103.0
127.0,66.0,133.0,39.0
138.0,152.0,142.0,101.0
150.0,195.0,150.0,145.0
144.0,141.0,151.0,91.0
13.0,134.0,36.0,76.0
191.0,104.0,189.0,69.0
168.0,199.0,165.0,148.0
32.0,146.0,43.0,101.0
75.0,152.0,84.0,101.0
105.0,76.0,118.0,43.0
222.0,168.0,217.0,143.0
170.0,111.0,177.0,72.0
82.0,92.0,105.0,49.0
57.0,114.0,73.0,71.0
154.0,185.0,154.0,135.0
122.0,128.0,130.0,76.0
8.0,210.0,16.0,155.0
223.0,184.0,223.0,165.0
