x1,y1,x2,y2
165.0,185.0,143.0,205.0
208.0,48.0,206.0,68.0
127.0,146.0,102.0,166.0
118.0,92.0,100.0,105.0
132.0,83.0,117.0,98.0
131.0,129.0,107.0,147.0
122.0,39.0,114.0,51.0
111.0,217.0,83.0,226.0
83.0,79.0,66.0,89.0
205.0,165.0,184.0,193.0
188.0,26.0,189.0,42.0
54.0,42.0,44.0,47.0
107.0,202.0,79.0,214.0
146.0,108.0,126.0,127.0
166.0,112.0,148.0,133.0
153.0,159.0,127.0,182.0
148.0,14.0,146.0,25.0
107.0,93.0,84.0,105.0
91.0,87.0,71.0,97.0
118.0,154.0,88.0,170.0
227.0,163.0,214.0,193.0
24.0,9.0,16.0,10.0
97.0,25.0,86.0,36.0
88.0,225.0,57.0,233.0
126.0,15.0,127.0,25.0
92.0,213.0,62.0,222.0
230.0,51.0,235.0,78.0
39.0,76.0,24.0,81.0
79.0,213.0,43.0,223.0
79.0,35.0,62.0,48.0
109.0,116.0,86.0,130.0
139.0,142.0,115.0,162.0
191.0,110.0,179.0,134.0
44.0,39.0,33.0,42.0
64.0,231.0,33.0,235.0
88.0,197.0,59.0,208.0
61.0,80.0,43.0,89.0
142.0,170.0,113.0,193.0
141.0,158.0,114.0,179.0
193.0,174.0,168.0,200.0
109.0,169.0,83.0,187.0
86.0,105.0,66.0,120.0
88.0,53.0,75.0,64.0
147.0,165.0,120.0,187.0
68.0,187.0,35.0,200.0
91.0,238.0,49.0,244.0
127.0,218.0,98.0,234.0
130.0,157.0,102.0,179.0
54.0,180.0,31.0,192.0
109.0,53.0,97.0,64.0
51.0,61.0,38.0,69.0
100.0,159.0,73.0,176.0
48.0,49.0,36.0,55.0
107.0,185.0,88.0,201.0
130.0,35.0,126.0,52.0
170.0,125.0,151.0,149.0
149.0,147.0,125.0,168.0
176.0,202.0,151.0,223.0
134.0,102.0,121.0,123.0
152.0,133.0,128.0,154.0
75.0,121.0,53.0,132.0
59.0,34.0,50.0,39.0
