x1,y1,x2,y2,x2_,y2_
55.0,164.0,61.0,164.0,60.54658705943162,164.14258354902267
183.0,46.0,170.0,46.0,170.19959110601394,45.68163788318634
201.0,67.0,191.0,66.0,191.6240302787859,66.76367548108101
167.0,234.0,184.0,234.0,184.16452140174778,234.41601687669754
36.0,196.0,47.0,196.0,46.583421244823626,196.26758164167404
99.0,172.0,106.0,172.0,105.9962299871454,172.17383307218552
177.0,153.0,181.0,153.0,181.26623342960121,153.09961545467377
138.0,227.0,154.0,227.0,153.93319929839728,227.38867354393005
120.0,245.0,139.0,246.0,138.73784691082204,245.45898497104645
43.0,189.0,53.0,189.0,52.49272199570592,189.24023830890656
176.0,225.0,191.0,225.0,191.7621937957393,225.38086116313934
212.0,31.0,196.0,31.0,196.9170650948681,30.623045027256012
229.0,96.0,224.0,96.0,224.36529430623736,95.87695500254631
76.0,185.0,85.0,186.0,84.98275240298187,185.22461354732513
59.0,106.0,55.0,105.0,55.29843042825001,105.91601690649986
197.0,206.0,210.0,206.0,209.80953678606764,206.3066435456276
36.0,107.0,32.0,107.0,32.36830841799757,106.91992309689522
98.0,46.0,85.0,46.0,84.86755732281654,45.68163788318634
203.0,231.0,219.0,232.0,219.82598314945835,231.40429830551147
46.0,175.0,54.0,175.0,53.26835540312159,175.18555164337158
215.0,234.0,232.0,234.0,232.35201854072483,234.41601687669754
194.0,58.0,183.0,58.0,183.15920362645176,57.72851216793062
196.0,158.0,201.0,158.0,201.13905289131668,158.11914640665054
229.0,55.0,217.0,55.0,217.81675918376695,54.71679359674454
213.0,191.0,223.0,191.0,223.4762302997822,191.24805068969727
65.0,157.0,69.0,157.0,69.4676139810922,157.1152402162552
139.0,243.0,158.0,244.0,157.49263139024453,243.45117259025574
156.0,217.0,170.0,217.0,170.40630703710627,217.3496116399765
168.0,133.0,168.0,132.0,169.03667033922818,133.02149164676666
231.0,28.0,215.0,29.0,215.51212160585763,27.611326456069946
161.0,124.0,160.0,124.0,160.571843686894,123.98632833361626
65.0,197.0,75.0,197.0,75.8564287347219,197.2714878320694
77.0,136.0,82.0,132.0,78.16036052018087,136.03321021795273
91.0,135.0,92.0,135.0,92.0553268168751,135.02930402755737
190.0,222.0,206.0,222.0,205.33771935475204,222.36914259195328
42.0,151.0,45.0,151.0,45.41944178936238,151.09180307388306
108.0,172.0,115.0,172.0,115.0313857007036,172.17383307218552
217.0,42.0,205.0,41.0,203.69352010409304,41.666013121604934
199.0,194.0,210.0,195.0,209.90070474076947,194.25976926088333
61.0,187.0,71.0,187.0,70.24359268514083,187.23242592811584
194.0,11.0,176.0,11.0,175.65234629093686,10.544921219348907
62.0,122.0,62.0,122.0,60.86567490088794,121.97851595282555
191.0,41.0,178.0,41.0,177.43223878497307,40.662106931209564
16.0,82.0,9.0,82.0,8.297175389071915,81.82226833701134
22.0,175.0,29.0,174.0,29.174606833633064,175.18555164337158
117.0,180.0,126.0,180.0,125.34430436498774,180.20508259534836
102.0,186.0,111.0,186.0,111.24403372210186,186.2285197377205
73.0,198.0,84.0,197.0,84.04739862672547,198.27539402246475
59.0,140.0,62.0,139.0,60.728922968835235,140.04883497953415
142.0,35.0,127.0,36.0,127.2825132425562,34.63866978883743
31.0,85.0,23.0,84.0,23.834929351524472,84.8339869081974
96.0,208.0,109.0,208.0,108.73444469422606,208.3144559264183
192.0,93.0,188.0,95.0,186.741604155087,92.86523643136024
