x1,y1,x2,y2,x2_,y2_
92.0,93.0,94.0,92.0,93.62812334299194,90.94835293223346
84.0,83.0,86.0,81.0,86.1121754552529,80.47421938335413
90.0,129.0,90.0,127.0,89.7223485888907,127.03381108205805
175.0,68.0,177.0,71.0,178.3839844844724,70.1853344253117
119.0,115.0,120.0,114.0,119.61301256646071,114.48629882164758
195.0,42.0,200.0,46.0,199.85868996720936,45.100448209344734
73.0,76.0,76.0,73.0,75.42240119975136,72.8580491712503
99.0,123.0,99.0,121.0,99.08589617668468,121.47580832440832
91.0,85.0,94.0,83.0,93.04397576688491,82.85332282101828
82.0,181.0,79.0,178.0,78.94248271428614,178.88817114673816
210.0,69.0,213.0,73.0,213.51678058911295,73.03316705682545
129.0,223.0,124.0,223.0,123.98046844918387,223.5849594879023
104.0,99.0,107.0,98.0,105.37583972108098,97.61186869874543
163.0,106.0,164.0,108.0,164.3199392124788,107.75494315874512
118.0,154.0,116.0,153.0,116.55460458095564,153.64029566223903
137.0,16.0,143.0,16.0,142.9201292909522,15.909350190139172
141.0,131.0,140.0,132.0,140.8872810000603,131.72924341362676
133.0,93.0,135.0,94.0,134.84536059026055,93.10675031064451
92.0,110.0,93.0,108.0,92.73317808852882,108.03842376175781
189.0,49.0,193.0,53.0,193.45839339318653,51.82167316698541
82.0,113.0,83.0,111.0,82.52226373213864,110.5278802290485
154.0,29.0,159.0,30.0,159.32583022000475,29.873173137767967
79.0,95.0,81.0,92.0,80.4539579728306,92.27457959994099
84.0,75.0,88.0,73.0,86.53332616323554,72.43183311063677
150.0,19.0,156.0,20.0,155.8310754686244,19.609614942879976
120.0,48.0,124.0,48.0,124.14544802990503,47.18395002654543
98.0,204.0,93.0,203.0,93.81644697427073,202.85233309676582
145.0,92.0,147.0,94.0,146.96158383783438,92.73317808852882
152.0,102.0,153.0,104.0,153.47223344148378,103.15466779891031
108.0,135.0,108.0,134.0,107.50185467151773,134.01318987955702
172.0,140.0,171.0,143.0,171.57773326035957,142.40888696386654
135.0,45.0,140.0,46.0,139.38286140633576,44.95771275174388
164.0,234.0,159.0,236.0,158.58682616884613,236.4857749603127
166.0,78.0,169.0,81.0,168.80986154268706,79.76452271972789
61.0,120.0,61.0,116.0,61.04248529717857,116.45944760922174
45.0,183.0,42.0,179.0,41.64115092638054,178.95094569049778
127.0,198.0,123.0,197.0,123.2859602438581,198.34721470866492
88.0,231.0,83.0,228.0,82.34208049393261,229.46894838220857
183.0,38.0,187.0,41.0,188.00568591212465,40.44752901101209
124.0,32.0,129.0,32.0,129.008942582229,31.309752835102056
166.0,210.0,162.0,212.0,161.86087486097338,212.46390381915634
123.0,8.0,130.0,9.0,129.26709642208726,7.129950178452172
24.0,14.0,30.0,8.0,29.426695666630906,7.949999871704951
75.0,132.0,75.0,129.0,74.48494281205217,129.2600483568596
62.0,81.0,65.0,77.0,64.10089328268364,77.30545836822252
88.0,217.0,84.0,215.0,83.07909423290225,215.39477240495322
51.0,50.0,55.0,46.0,54.674571151130046,45.56212173837446
210.0,212.0,206.0,216.0,205.98871168392316,216.7908292812402
109.0,160.0,109.0,159.0,107.19105699316164,159.19829082029656
192.0,18.0,198.0,22.0,198.10624723888827,20.81535787569921
73.0,182.0,70.0,179.0,69.8421543189813,179.41967488434736
113.0,126.0,113.0,125.0,113.00214063844656,125.22871691564696
131.0,77.0,133.0,78.0,133.6770654380465,76.91669008821417
108.0,203.0,103.0,202.0,103.92207365366525,202.37347319765448
150.0,69.0,154.0,70.0,153.19888354373285,69.8745367469556
53.0,81.0,57.0,78.0,55.05320872587663,76.83166382174204
162.0,222.0,157.0,223.0,157.20795566264076,224.31690787424102
43.0,38.0,48.0,33.0,47.26391094038668,33.07739162131579
97.0,155.0,96.0,153.0,95.39069677657477,153.54007333787425
126.0,135.0,126.0,135.0,125.59722378513177,134.96077897251797
154.0,142.0,153.0,143.0,153.37707646974988,143.4718944390849
79.0,208.0,75.0,205.0,74.50520422257571,205.87329330166574
51.0,29.0,57.0,25.0,55.780091759584494,24.450857772491403
114.0,19.0,120.0,19.0,119.64032964180412,17.714436756958055
103.0,80.0,105.0,78.0,105.37077436845009,78.4585574625439
92.0,14.0,98.0,11.0,97.78698658432056,11.52978088955745
67.0,54.0,70.0,51.0,70.54877594216562,50.42561629069841
127.0,166.0,125.0,166.0,124.97056307578869,166.17766961779552
239.0,212.0,234.0,218.0,235.14236192252352,218.3175005976773
164.0,70.0,166.0,72.0,167.22041568249037,71.61684877001488
90.0,167.0,88.0,165.0,87.72188272597313,165.23514587746544
17.0,32.0,22.0,26.0,21.442018585042273,25.67686211583417
225.0,34.0,229.0,39.0,230.43878919788204,38.63737709156231
133.0,121.0,134.0,121.0,133.37133311232128,121.25510226515523
140.0,66.0,143.0,65.0,143.30383221832966,66.33220350970828
148.0,215.0,143.0,216.0,143.5022865548702,216.54280614664373
150.0,135.0,150.0,136.0,149.724390202876,136.2242310964659
234.0,45.0,238.0,51.0,238.9073915312129,50.16945276302911
121.0,188.0,118.0,188.0,117.78060892429839,187.97836883678124
71.0,64.0,75.0,61.0,74.04353069354599,60.68918208517862
137.0,26.0,142.0,26.0,142.39369090597387,25.962333031035868
21.0,24.0,27.0,18.0,25.8843624293836,17.845051197108152
118.0,88.0,120.0,87.0,120.02909792181246,87.29060131272871
105.0,90.0,107.0,89.0,106.85493255165112,88.61682798043626
40.0,78.0,44.0,74.0,42.14226254820443,73.13139906900123
236.0,231.0,231.0,236.0,231.12623413879575,237.2602364798875
115.0,67.0,118.0,65.0,118.1187236779979,66.02140583135218
71.0,164.0,69.0,162.0,68.77914684376292,161.21901809373767
89.0,204.0,85.0,202.0,84.76876241746373,202.37853855028536
92.0,36.0,97.0,34.0,96.62882213736829,33.64634313953015
223.0,18.0,228.0,23.0,229.27049404566802,22.447316869131964
114.0,228.0,109.0,227.0,108.63776739575749,227.82179333088317
100.0,137.0,100.0,137.0,99.35418072180472,135.6026357397537
152.0,45.0,157.0,47.0,156.47293223586013,45.852658006207
98.0,218.0,93.0,216.0,93.07943323530111,216.9265090740212
114.0,34.0,119.0,33.0,118.85067206433665,32.79391101830309
134.0,205.0,129.0,206.0,129.95454896259318,205.7528095667774
146.0,8.0,152.0,9.0,152.38896455574184,8.34075846390229
74.0,16.0,80.0,14.0,79.58632979371087,12.592788364775824
148.0,206.0,144.0,207.0,143.9760811013507,207.4951215898367
207.0,132.0,207.0,137.0,207.1843239114806,136.20903503857326
197.0,155.0,196.0,159.0,195.9205327851338,158.80445718765733
8.0,227.0,11.0,220.0,2.1287855211582567,221.23624816602344
141.0,80.0,144.0,85.0,143.57211676344969,80.45902332546146
140.0,197.0,136.0,198.0,136.4074893751138,198.026286325047
81.0,58.0,85.0,56.0,84.41237656542967,55.18382316602673
81.0,161.0,79.0,158.0,78.9900612001531,158.72956162644698
92.0,143.0,90.0,141.0,90.9959314181004,141.21327473630907
61.0,185.0,58.0,182.0,57.62063579481958,181.8038436746424
48.0,117.0,48.0,112.0,48.131539119506385,112.75918285648095
146.0,114.0,146.0,116.0,146.80871767497177,114.90238417699935
230.0,234.0,224.0,239.0,224.93651291876427,239.96026830116955
155.0,126.0,156.0,119.0,155.22467616980484,127.43975813255584
68.0,99.0,69.0,95.0,69.18510149385291,95.71669051282352
206.0,127.0,207.0,132.0,206.4422448198801,131.1298921800349
79.0,103.0,80.0,100.0,80.03280726484795,100.31696587265833
187.0,72.0,190.0,75.0,190.23698853955707,74.83825362364433
242.0,60.0,246.0,67.0,246.16012022646282,65.6700777323568
58.0,174.0,56.0,171.0,55.18382316602673,170.58763103416254
73.0,235.0,68.0,232.0,67.05203087859628,232.70048394109978
200.0,55.0,204.0,58.0,204.2008114871859,58.432545094999575
209.0,228.0,204.0,231.0,204.1411119838682,232.82295798817708
70.0,45.0,75.0,41.0,74.03846534091511,41.53586324938488
52.0,217.0,47.0,213.0,46.88834840608197,213.4995942190313
31.0,93.0,33.0,88.0,32.304920413929956,87.73707878386578
39.0,116.0,41.0,111.0,39.136498401197194,111.2800900259108
54.0,192.0,50.0,188.0,50.215040936707084,188.47242479378525
167.0,57.0,171.0,59.0,170.9206804352312,58.70589499275047
184.0,25.0,189.0,28.0,189.69535409668612,27.431295156344213
78.0,35.0,84.0,32.0,82.60728999861075,31.904031116470836
98.0,194.0,94.0,193.0,94.34288535924904,192.79935025586914
61.0,61.0,64.0,57.0,64.14847176855058,57.1468412483391
105.0,48.0,109.0,47.0,109.06597376856,46.394292449077966
144.0,28.0,149.0,29.0,149.3254912176059,28.3414364687
50.0,126.0,50.0,122.0,49.66834114120526,121.91215509028362
72.0,113.0,76.0,110.0,72.46928089124195,110.0014418440702
59.0,67.0,62.0,64.0,61.822012169384266,63.07335087547366
86.0,247.0,81.0,246.0,79.48918250978798,245.4484332506476
159.0,179.0,157.0,181.0,156.45574586577848,180.9311501428918
114.0,95.0,116.0,93.0,115.63939791596897,94.11711394736507
110.0,109.0,111.0,109.0,110.88119104064067,107.9807145706291
66.0,145.0,65.0,142.0,64.75288835477336,141.8551315035448
220.0,8.0,227.0,13.0,226.7810375783773,12.236402512741757
68.0,218.0,63.0,214.0,62.92048471261105,215.34719391908627
35.0,77.0,39.0,73.0,37.16841496625392,71.86288159242241
202.0,30.0,208.0,34.0,207.527504017811,33.40537566975351
