x1,y1,x2,y2
49.0,100.0,69.0,100.0
83.0,54.0,104.0,54.0
41.0,16.0,61.0,17.0
38.0,57.0,57.0,57.0
32.0,102.0,52.0,103.0
225.0,33.0,247.0,36.0
81.0,153.0,100.0,153.0
58.0,10.0,78.0,11.0
44.0,71.0,63.0,71.0
41.0,85.0,61.0,85.0
58.0,191.0,78.0,191.0
147.0,229.0,167.0,229.0
75.0,61.0,95.0,61.0
82.0,107.0,102.0,107.0
47.0,135.0,66.0,134.0
123.0,240.0,143.0,241.0
78.0,205.0,97.0,206.0
107.0,74.0,127.0,74.0
21.0,56.0,41.0,57.0
68.0,212.0,87.0,213.0
47.0,204.0,66.0,205.0
62.0,48.0,83.0,48.0
104.0,168.0,123.0,168.0
116.0,106.0,136.0,106.0
213.0,79.0,233.0,80.0
71.0,40.0,90.0,40.0
213.0,21.0,238.0,20.0
49.0,141.0,68.0,142.0
32.0,126.0,51.0,127.0
101.0,178.0,120.0,179.0
61.0,72.0,78.0,72.0
62.0,117.0,81.0,117.0
95.0,60.0,115.0,60.0
31.0,196.0,50.0,195.0
214.0,105.0,233.0,106.0
223.0,174.0,246.0,172.0
115.0,16.0,135.0,16.0
72.0,120.0,93.0,121.0
50.0,120.0,69.0,120.0
85.0,124.0,105.0,124.0
59.0,146.0,82.0,148.0
98.0,45.0,117.0,45.0
84.0,181.0,104.0,182.0
103.0,147.0,123.0,147.0
53.0,46.0,73.0,47.0
11.0,102.0,31.0,104.0
212.0,88.0,233.0,92.0
66.0,71.0,85.0,72.0
72.0,68.0,91.0,69.0
