x1,y1,x2,y2
16.0,158.0,14.0,173.0
130.0,44.0,118.0,68.0
115.0,48.0,101.0,71.0
122.0,69.0,108.0,91.0
151.0,100.0,139.0,115.0
136.0,93.0,125.0,112.0
163.0,36.0,161.0,55.0
99.0,219.0,109.0,241.0
166.0,81.0,153.0,93.0
198.0,25.0,180.0,36.0
175.0,42.0,172.0,59.0
167.0,98.0,157.0,116.0
117.0,219.0,118.0,242.0
131.0,101.0,120.0,120.0
60.0,219.0,63.0,230.0
147.0,92.0,135.0,108.0
127.0,57.0,121.0,79.0
156.0,87.0,144.0,101.0
158.0,61.0,144.0,84.0
182.0,132.0,172.0,150.0
124.0,155.0,115.0,173.0
75.0,65.0,67.0,88.0
174.0,67.0,162.0,89.0
199.0,95.0,184.0,113.0
