x1,y1,x2,y2
173.0,26.0,168.0,24.0
140.0,17.0,136.0,14.0
50.0,244.0,44.0,243.0
111.0,19.0,106.0,16.0
125.0,186.0,119.0,183.0
138.0,183.0,132.0,180.0
189.0,164.0,183.0,162.0
154.0,178.0,149.0,175.0
145.0,207.0,140.0,204.0
34.0,238.0,28.0,236.0
151.0,82.0,146.0,79.0
159.0,154.0,154.0,151.0
204.0,61.0,199.0,58.0
149.0,158.0,144.0,155.0
171.0,145.0,165.0,142.0
124.0,138.0,118.0,135.0
181.0,48.0,176.0,46.0
166.0,67.0,161.0,65.0
142.0,136.0,137.0,134.0
103.0,205.0,99.0,203.0
115.0,245.0,108.0,245.0
157.0,167.0,151.0,164.0
133.0,173.0,128.0,170.0
155.0,201.0,149.0,199.0
82.0,105.0,77.0,102.0
36.0,120.0,31.0,117.0
124.0,110.0,119.0,107.0
158.0,29.0,153.0,26.0
14.0,56.0,9.0,52.0
116.0,204.0,110.0,201.0
203.0,30.0,197.0,28.0
188.0,19.0,183.0,17.0
38.0,25.0,33.0,23.0
138.0,155.0,132.0,152.0
149.0,53.0,144.0,50.0
21.0,48.0,17.0,44.0
191.0,45.0,186.0,43.0
85.0,81.0,80.0,78.0
198.0,52.0,192.0,48.0
124.0,199.0,118.0,196.0
132.0,26.0,128.0,23.0
164.0,210.0,158.0,207.0
162.0,12.0,157.0,10.0
180.0,69.0,175.0,66.0
83.0,55.0,78.0,51.0
214.0,74.0,208.0,72.0
174.0,177.0,169.0,175.0
141.0,49.0,136.0,46.0
180.0,35.0,175.0,32.0
182.0,81.0,176.0,77.0
25.0,240.0,19.0,238.0
202.0,42.0,197.0,39.0
157.0,139.0,150.0,137.0
210.0,232.0,204.0,231.0
140.0,40.0,136.0,37.0
118.0,80.0,114.0,76.0
47.0,234.0,44.0,227.0
105.0,134.0,100.0,131.0
13.0,228.0,17.0,228.0
85.0,143.0,80.0,140.0
160.0,42.0,155.0,40.0
224.0,41.0,218.0,39.0
118.0,15.0,118.0,8.0
196.0,71.0,193.0,70.0
151.0,35.0,145.0,34.0
143.0,80.0,137.0,79.0
128.0,154.0,123.0,151.0
192.0,120.0,186.0,118.0
89.0,34.0,85.0,31.0
148.0,12.0,145.0,9.0
34.0,67.0,28.0,66.0
38.0,222.0,32.0,221.0
170.0,194.0,164.0,191.0
190.0,58.0,185.0,55.0
173.0,215.0,166.0,214.0
151.0,92.0,146.0,89.0
171.0,159.0,164.0,162.0
226.0,54.0,218.0,52.0
127.0,34.0,123.0,31.0
92.0,219.0,87.0,216.0
32.0,88.0,28.0,84.0
111.0,136.0,107.0,133.0
204.0,167.0,199.0,164.0
52.0,76.0,47.0,76.0
99.0,146.0,94.0,143.0
31.0,40.0,29.0,36.0
135.0,226.0,130.0,225.0
181.0,93.0,176.0,91.0
212.0,34.0,207.0,32.0
94.0,19.0,90.0,17.0
167.0,182.0,163.0,179.0
142.0,191.0,141.0,191.0
146.0,169.0,139.0,166.0
217.0,22.0,210.0,19.0
133.0,10.0,128.0,8.0
190.0,181.0,193.0,183.0
130.0,210.0,124.0,207.0
162.0,191.0,156.0,189.0
92.0,228.0,87.0,226.0
117.0,26.0,112.0,24.0
24.0,173.0,16.0,169.0
34.0,75.0,29.0,73.0
218.0,191.0,208.0,192.0
97.0,168.0,92.0,165.0
185.0,9.0,179.0,8.0
232.0,71.0,230.0,67.0
206.0,106.0,200.0,104.0
96.0,193.0,84.0,184.0
76.0,125.0,72.0,121.0
125.0,228.0,118.0,227.0
178.0,103.0,173.0,100.0
23.0,153.0,25.0,152.0
