x1,y1,x2,y2
71.0,179.0,73.0,143.0
146.0,119.0,152.0,93.0
112.0,148.0,117.0,117.0
82.0,146.0,88.0,114.0
87.0,113.0,94.0,83.0
145.0,142.0,150.0,114.0
171.0,31.0,179.0,30.0
26.0,97.0,25.0,84.0
138.0,43.0,142.0,38.0
98.0,115.0,108.0,85.0
57.0,73.0,60.0,55.0
166.0,154.0,168.0,121.0
188.0,27.0,195.0,32.0
23.0,186.0,20.0,165.0
142.0,130.0,149.0,101.0
99.0,187.0,103.0,159.0
183.0,38.0,191.0,42.0
80.0,137.0,87.0,105.0
91.0,175.0,96.0,144.0
43.0,113.0,47.0,90.0
159.0,130.0,160.0,104.0
34.0,225.0,32.0,236.0
10.0,59.0,14.0,33.0
185.0,167.0,191.0,145.0
22.0,208.0,19.0,199.0
14.0,142.0,18.0,117.0
114.0,42.0,120.0,34.0
169.0,53.0,171.0,54.0
153.0,178.0,162.0,149.0
232.0,20.0,229.0,17.0
