x1,y1,x2,y2
84.0,222.0,83.0,223.0
170.0,97.0,170.0,109.0
156.0,95.0,156.0,106.0
176.0,128.0,174.0,141.0
190.0,180.0,188.0,196.0
142.0,69.0,144.0,78.0
159.0,76.0,160.0,86.0
220.0,140.0,220.0,162.0
54.0,60.0,60.0,61.0
167.0,66.0,169.0,72.0
188.0,76.0,189.0,88.0
55.0,87.0,59.0,88.0
163.0,170.0,162.0,180.0
157.0,188.0,154.0,198.0
205.0,183.0,202.0,199.0
144.0,179.0,141.0,184.0
66.0,150.0,64.0,157.0
124.0,126.0,125.0,133.0
74.0,178.0,70.0,185.0
106.0,95.0,107.0,101.0
134.0,131.0,134.0,137.0
139.0,157.0,137.0,167.0
59.0,137.0,58.0,139.0
66.0,117.0,68.0,124.0
43.0,178.0,49.0,188.0
188.0,98.0,187.0,110.0
179.0,88.0,183.0,103.0
22.0,178.0,29.0,182.0
27.0,161.0,28.0,163.0
101.0,217.0,121.0,213.0
89.0,215.0,92.0,217.0
47.0,121.0,51.0,123.0
19.0,146.0,23.0,141.0
103.0,111.0,103.0,117.0
132.0,213.0,135.0,213.0
162.0,181.0,162.0,191.0
49.0,228.0,45.0,226.0
124.0,155.0,124.0,164.0
67.0,111.0,69.0,117.0
193.0,122.0,191.0,137.0
60.0,72.0,61.0,80.0
140.0,82.0,144.0,94.0
180.0,112.0,187.0,124.0
209.0,111.0,212.0,130.0
209.0,134.0,208.0,153.0
68.0,52.0,87.0,38.0
177.0,153.0,174.0,168.0
222.0,122.0,222.0,138.0
179.0,101.0,180.0,112.0
118.0,88.0,120.0,92.0
158.0,114.0,158.0,123.0
174.0,87.0,175.0,99.0
