x1,y1,x2,y2
67.0,18.0,75.0,15.0
168.0,246.0,177.0,239.0
99.0,34.0,108.0,32.0
136.0,62.0,143.0,61.0
189.0,15.0,194.0,20.0
129.0,90.0,135.0,89.0
59.0,24.0,67.0,21.0
72.0,34.0,80.0,31.0
200.0,60.0,204.0,65.0
134.0,45.0,142.0,44.0
11.0,237.0,21.0,232.0
200.0,234.0,210.0,229.0
70.0,165.0,76.0,163.0
243.0,96.0,247.0,100.0
186.0,237.0,193.0,231.0
102.0,193.0,108.0,193.0
11.0,121.0,18.0,116.0
163.0,98.0,170.0,100.0
111.0,209.0,117.0,209.0
234.0,114.0,238.0,118.0
244.0,154.0,246.0,158.0
107.0,8.0,113.0,8.0
125.0,59.0,133.0,57.0
150.0,74.0,158.0,75.0
148.0,90.0,156.0,90.0
108.0,234.0,112.0,232.0
113.0,58.0,121.0,56.0
113.0,80.0,121.0,79.0
163.0,198.0,165.0,203.0
152.0,54.0,159.0,54.0
171.0,159.0,175.0,164.0
112.0,27.0,119.0,25.0
225.0,151.0,228.0,155.0
191.0,41.0,194.0,45.0
181.0,198.0,191.0,196.0
169.0,46.0,172.0,51.0
239.0,70.0,244.0,74.0
73.0,14.0,81.0,12.0
35.0,113.0,43.0,108.0
124.0,198.0,132.0,198.0
145.0,83.0,152.0,83.0
63.0,141.0,70.0,137.0
174.0,233.0,183.0,226.0
92.0,78.0,100.0,75.0
188.0,90.0,193.0,97.0
105.0,100.0,112.0,98.0
234.0,92.0,238.0,95.0
209.0,152.0,215.0,156.0
109.0,20.0,116.0,19.0
99.0,68.0,107.0,65.0
121.0,168.0,126.0,167.0
114.0,92.0,121.0,91.0
144.0,151.0,152.0,152.0
47.0,23.0,55.0,21.0
110.0,40.0,117.0,38.0
62.0,32.0,71.0,28.0
128.0,51.0,136.0,49.0
127.0,23.0,136.0,21.0
97.0,16.0,106.0,14.0
95.0,239.0,99.0,234.0
153.0,117.0,159.0,117.0
98.0,167.0,101.0,169.0
220.0,66.0,224.0,68.0
26.0,131.0,35.0,125.0
104.0,148.0,111.0,146.0
124.0,227.0,127.0,226.0
121.0,29.0,129.0,27.0
206.0,109.0,210.0,118.0
218.0,75.0,223.0,79.0
91.0,136.0,98.0,134.0
83.0,186.0,89.0,184.0
133.0,144.0,139.0,143.0
21.0,221.0,27.0,216.0
56.0,156.0,63.0,153.0
137.0,110.0,139.0,109.0
104.0,62.0,112.0,60.0
145.0,104.0,151.0,104.0
122.0,49.0,130.0,48.0
61.0,41.0,69.0,36.0
79.0,48.0,92.0,42.0
155.0,148.0,159.0,149.0
198.0,49.0,203.0,53.0
78.0,29.0,88.0,28.0
109.0,136.0,114.0,136.0
237.0,8.0,240.0,13.0
197.0,24.0,200.0,29.0
105.0,223.0,109.0,220.0
81.0,242.0,74.0,237.0
119.0,42.0,128.0,40.0
102.0,113.0,109.0,112.0
