x1,y1,x2,y2
75.0,151.0,77.0,151.0
90.0,84.0,88.0,84.0
222.0,107.0,222.0,109.0
195.0,144.0,191.0,146.0
68.0,110.0,68.0,107.0
50.0,144.0,50.0,142.0
49.0,77.0,49.0,77.0
217.0,57.0,217.0,59.0
203.0,105.0,201.0,106.0
57.0,200.0,60.0,201.0
56.0,219.0,60.0,223.0
186.0,23.0,188.0,27.0
195.0,127.0,191.0,128.0
66.0,95.0,68.0,93.0
107.0,105.0,104.0,104.0
216.0,83.0,215.0,87.0
172.0,134.0,168.0,134.0
100.0,149.0,98.0,149.0
36.0,83.0,38.0,83.0
29.0,98.0,30.0,98.0
192.0,104.0,190.0,103.0
152.0,160.0,147.0,158.0
197.0,117.0,192.0,117.0
235.0,180.0,234.0,179.0
102.0,235.0,106.0,238.0
224.0,50.0,224.0,51.0
226.0,198.0,226.0,198.0
76.0,102.0,75.0,101.0
78.0,138.0,77.0,137.0
85.0,104.0,89.0,99.0
233.0,40.0,233.0,42.0
109.0,149.0,107.0,148.0
29.0,16.0,37.0,23.0
203.0,90.0,201.0,90.0
231.0,56.0,232.0,58.0
67.0,126.0,66.0,125.0
239.0,79.0,239.0,81.0
137.0,82.0,135.0,83.0
47.0,158.0,49.0,158.0
93.0,169.0,91.0,168.0
69.0,216.0,73.0,220.0
166.0,207.0,167.0,207.0
168.0,104.0,165.0,104.0
199.0,27.0,200.0,29.0
74.0,44.0,79.0,44.0
193.0,89.0,191.0,91.0
222.0,129.0,222.0,130.0
243.0,126.0,243.0,128.0
184.0,29.0,194.0,35.0
21.0,130.0,18.0,127.0
148.0,51.0,146.0,54.0
232.0,219.0,235.0,225.0
52.0,239.0,56.0,242.0
105.0,190.0,103.0,187.0
131.0,130.0,128.0,130.0
76.0,202.0,77.0,205.0
183.0,242.0,186.0,244.0
68.0,191.0,70.0,191.0
83.0,113.0,83.0,112.0
154.0,129.0,151.0,130.0
198.0,68.0,200.0,70.0
65.0,207.0,68.0,209.0
223.0,117.0,222.0,119.0
72.0,165.0,72.0,165.0
183.0,178.0,181.0,180.0
23.0,159.0,26.0,158.0
223.0,96.0,223.0,97.0
57.0,191.0,58.0,192.0
242.0,92.0,239.0,95.0
175.0,28.0,174.0,30.0
82.0,119.0,82.0,119.0
226.0,74.0,220.0,71.0
172.0,182.0,174.0,187.0
203.0,221.0,203.0,227.0
72.0,135.0,71.0,134.0
85.0,156.0,90.0,156.0
21.0,152.0,22.0,150.0
47.0,65.0,48.0,66.0
244.0,18.0,247.0,25.0
172.0,143.0,169.0,144.0
76.0,87.0,76.0,87.0
86.0,221.0,91.0,224.0
65.0,149.0,65.0,148.0
54.0,53.0,60.0,60.0
173.0,54.0,173.0,56.0
16.0,162.0,19.0,160.0
98.0,205.0,103.0,210.0
181.0,192.0,183.0,193.0
11.0,151.0,11.0,153.0
220.0,190.0,220.0,191.0
152.0,199.0,152.0,200.0
147.0,175.0,147.0,170.0
129.0,72.0,126.0,73.0
100.0,175.0,99.0,174.0
82.0,127.0,83.0,126.0
57.0,132.0,56.0,131.0
215.0,136.0,214.0,138.0
205.0,146.0,203.0,148.0
39.0,165.0,40.0,166.0
135.0,218.0,135.0,218.0
226.0,168.0,226.0,170.0
149.0,37.0,147.0,40.0
171.0,11.0,172.0,14.0
71.0,74.0,71.0,74.0
243.0,148.0,242.0,149.0
37.0,131.0,38.0,126.0
187.0,62.0,185.0,64.0
127.0,148.0,124.0,149.0
