x1,y1,x2,y2
98.0,35.0,97.0,36.0
165.0,148.0,162.0,148.0
176.0,200.0,173.0,200.0
80.0,31.0,80.0,33.0
108.0,204.0,106.0,203.0
145.0,32.0,143.0,34.0
111.0,32.0,110.0,34.0
61.0,48.0,60.0,50.0
209.0,116.0,206.0,116.0
74.0,196.0,73.0,195.0
29.0,210.0,29.0,210.0
205.0,189.0,203.0,188.0
73.0,110.0,72.0,111.0
105.0,72.0,104.0,73.0
151.0,117.0,149.0,117.0
40.0,218.0,39.0,218.0
110.0,52.0,109.0,53.0
236.0,223.0,233.0,223.0
211.0,202.0,211.0,204.0
175.0,16.0,172.0,17.0
223.0,85.0,220.0,85.0
133.0,113.0,132.0,113.0
50.0,207.0,49.0,207.0
61.0,233.0,60.0,234.0
52.0,73.0,52.0,74.0
115.0,212.0,113.0,212.0
174.0,154.0,172.0,153.0
79.0,76.0,78.0,78.0
209.0,157.0,206.0,157.0
151.0,93.0,148.0,94.0
153.0,183.0,150.0,183.0
168.0,105.0,165.0,106.0
88.0,37.0,86.0,39.0
73.0,160.0,71.0,159.0
107.0,43.0,106.0,44.0
64.0,204.0,63.0,204.0
78.0,247.0,77.0,246.0
147.0,20.0,147.0,22.0
224.0,169.0,221.0,169.0
221.0,143.0,218.0,142.0
37.0,49.0,37.0,51.0
196.0,202.0,193.0,201.0
217.0,236.0,215.0,234.0
130.0,14.0,128.0,17.0
74.0,42.0,73.0,44.0
125.0,131.0,124.0,131.0
190.0,211.0,186.0,212.0
162.0,60.0,160.0,62.0
224.0,101.0,222.0,103.0
41.0,230.0,41.0,231.0
237.0,180.0,234.0,182.0
78.0,66.0,77.0,67.0
152.0,67.0,150.0,68.0
138.0,68.0,135.0,68.0
67.0,136.0,67.0,136.0
184.0,160.0,181.0,160.0
90.0,24.0,88.0,26.0
173.0,144.0,171.0,144.0
59.0,28.0,59.0,30.0
28.0,73.0,27.0,75.0
237.0,199.0,234.0,195.0
164.0,203.0,162.0,202.0
236.0,210.0,234.0,209.0
111.0,194.0,110.0,193.0
81.0,49.0,81.0,50.0
154.0,126.0,152.0,127.0
182.0,8.0,180.0,11.0
194.0,110.0,191.0,111.0
116.0,42.0,118.0,44.0
142.0,225.0,139.0,226.0
148.0,171.0,145.0,171.0
131.0,44.0,127.0,44.0
140.0,42.0,138.0,43.0
36.0,89.0,40.0,86.0
235.0,156.0,232.0,155.0
167.0,71.0,165.0,72.0
214.0,39.0,211.0,41.0
205.0,52.0,202.0,53.0
200.0,239.0,198.0,239.0
90.0,199.0,88.0,199.0
223.0,50.0,220.0,51.0
25.0,22.0,23.0,23.0
140.0,233.0,139.0,232.0
169.0,32.0,167.0,34.0
96.0,26.0,103.0,27.0
222.0,127.0,219.0,128.0
202.0,125.0,200.0,126.0
185.0,108.0,183.0,109.0
113.0,224.0,112.0,223.0
63.0,218.0,64.0,219.0
236.0,139.0,229.0,128.0
161.0,190.0,158.0,190.0
