x1,y1,x2,y2
47.0,10.0,59.0,10.0
68.0,49.0,74.0,55.0
103.0,106.0,109.0,112.0
135.0,35.0,137.0,30.0
150.0,177.0,156.0,179.0
132.0,47.0,137.0,52.0
96.0,83.0,102.0,89.0
21.0,206.0,35.0,215.0
156.0,101.0,161.0,106.0
119.0,208.0,125.0,213.0
33.0,170.0,44.0,174.0
61.0,39.0,68.0,47.0
144.0,31.0,153.0,31.0
13.0,215.0,27.0,223.0
163.0,17.0,174.0,20.0
117.0,55.0,122.0,62.0
113.0,155.0,119.0,158.0
207.0,140.0,216.0,142.0
135.0,189.0,142.0,193.0
116.0,26.0,122.0,34.0
129.0,102.0,134.0,108.0
81.0,52.0,86.0,60.0
210.0,124.0,218.0,128.0
197.0,87.0,206.0,89.0
206.0,175.0,214.0,178.0
132.0,76.0,136.0,83.0
157.0,156.0,162.0,160.0
220.0,124.0,227.0,129.0
122.0,186.0,128.0,189.0
89.0,42.0,95.0,49.0
73.0,42.0,80.0,49.0
163.0,184.0,172.0,188.0
213.0,100.0,220.0,105.0
109.0,221.0,128.0,224.0
132.0,88.0,137.0,94.0
193.0,231.0,208.0,239.0
123.0,117.0,128.0,123.0
126.0,17.0,135.0,18.0
30.0,28.0,42.0,28.0
235.0,121.0,243.0,125.0
49.0,178.0,63.0,181.0
28.0,187.0,39.0,190.0
198.0,52.0,207.0,56.0
104.0,11.0,114.0,11.0
198.0,22.0,209.0,24.0
50.0,153.0,57.0,157.0
206.0,91.0,215.0,95.0
176.0,214.0,186.0,228.0
143.0,136.0,149.0,141.0
196.0,217.0,199.0,229.0
158.0,8.0,169.0,11.0
35.0,13.0,47.0,11.0
54.0,162.0,61.0,166.0
149.0,56.0,155.0,59.0
152.0,222.0,166.0,234.0
48.0,116.0,58.0,119.0
208.0,26.0,215.0,33.0
142.0,229.0,154.0,243.0
164.0,136.0,169.0,139.0
117.0,110.0,120.0,115.0
57.0,24.0,62.0,30.0
219.0,114.0,227.0,119.0
216.0,158.0,224.0,164.0
185.0,61.0,194.0,64.0
80.0,226.0,94.0,231.0
70.0,191.0,81.0,190.0
98.0,95.0,104.0,103.0
193.0,78.0,201.0,80.0
50.0,110.0,59.0,114.0
206.0,9.0,216.0,13.0
142.0,91.0,150.0,96.0
158.0,82.0,164.0,87.0
202.0,15.0,213.0,18.0
231.0,134.0,238.0,136.0
169.0,8.0,179.0,13.0
197.0,149.0,207.0,148.0
172.0,65.0,181.0,67.0
64.0,61.0,70.0,68.0
148.0,168.0,154.0,172.0
148.0,18.0,158.0,21.0
54.0,40.0,60.0,47.0
194.0,10.0,202.0,14.0
104.0,32.0,110.0,39.0
64.0,8.0,76.0,8.0
202.0,163.0,210.0,166.0
30.0,54.0,40.0,55.0
88.0,80.0,94.0,87.0
203.0,100.0,210.0,103.0
162.0,143.0,168.0,148.0
184.0,23.0,194.0,26.0
93.0,128.0,99.0,136.0
195.0,40.0,204.0,44.0
42.0,68.0,49.0,75.0
204.0,233.0,220.0,242.0
171.0,155.0,175.0,162.0
16.0,197.0,27.0,204.0
39.0,144.0,45.0,149.0
76.0,75.0,83.0,81.0
155.0,127.0,161.0,130.0
72.0,14.0,78.0,16.0
223.0,104.0,229.0,110.0
138.0,150.0,150.0,155.0
77.0,12.0,84.0,13.0
91.0,65.0,96.0,74.0
94.0,42.0,101.0,48.0
163.0,116.0,169.0,120.0
108.0,236.0,115.0,245.0
214.0,37.0,223.0,43.0
