x1,y1,x2,y2
104.0,42.0,157.0,58.0
132.0,108.0,185.0,124.0
152.0,142.0,204.0,161.0
108.0,152.0,162.0,169.0
164.0,118.0,215.0,137.0
110.0,182.0,160.0,200.0
91.0,47.0,144.0,63.0
151.0,100.0,203.0,116.0
151.0,73.0,205.0,89.0
123.0,75.0,177.0,89.0
141.0,93.0,195.0,109.0
72.0,50.0,125.0,66.0
110.0,58.0,163.0,73.0
135.0,72.0,190.0,88.0
116.0,159.0,173.0,179.0
78.0,40.0,129.0,56.0
107.0,106.0,162.0,121.0
184.0,188.0,233.0,205.0
102.0,18.0,154.0,36.0
157.0,107.0,208.0,123.0
137.0,146.0,189.0,162.0
104.0,33.0,156.0,49.0
114.0,115.0,169.0,131.0
85.0,32.0,136.0,48.0
132.0,80.0,186.0,95.0
128.0,120.0,183.0,136.0
105.0,115.0,159.0,131.0
134.0,129.0,186.0,145.0
76.0,196.0,126.0,214.0
127.0,86.0,182.0,103.0
145.0,151.0,197.0,169.0
129.0,192.0,180.0,210.0
143.0,74.0,196.0,90.0
159.0,90.0,212.0,106.0
95.0,182.0,146.0,199.0
116.0,105.0,172.0,121.0
122.0,140.0,176.0,158.0
109.0,78.0,161.0,94.0
119.0,189.0,170.0,207.0
165.0,137.0,219.0,154.0
176.0,135.0,227.0,151.0
