x1,y1,x2,y2
114.0,195.0,99.0,193.0
87.0,216.0,95.0,224.0
78.0,228.0,83.0,231.0
127.0,198.0,112.0,195.0
114.0,107.0,94.0,103.0
132.0,53.0,118.0,49.0
117.0,93.0,100.0,88.0
73.0,82.0,69.0,79.0
98.0,88.0,81.0,83.0
129.0,61.0,114.0,56.0
103.0,176.0,88.0,173.0
159.0,154.0,141.0,151.0
108.0,90.0,90.0,86.0
120.0,176.0,104.0,172.0
238.0,114.0,235.0,124.0
132.0,94.0,115.0,91.0
98.0,20.0,78.0,34.0
226.0,11.0,218.0,20.0
245.0,150.0,239.0,160.0
138.0,197.0,122.0,193.0
194.0,111.0,185.0,111.0
116.0,184.0,100.0,181.0
131.0,102.0,114.0,98.0
136.0,28.0,118.0,36.0
135.0,168.0,116.0,166.0
127.0,117.0,110.0,112.0
184.0,59.0,166.0,61.0
143.0,228.0,134.0,224.0
168.0,28.0,143.0,29.0
189.0,149.0,180.0,148.0
125.0,184.0,108.0,184.0
121.0,62.0,106.0,58.0
203.0,138.0,193.0,143.0
194.0,213.0,186.0,212.0
135.0,16.0,124.0,25.0
133.0,226.0,118.0,221.0
123.0,104.0,104.0,100.0
225.0,76.0,218.0,81.0
214.0,38.0,206.0,44.0
