x1,y1,x2,y2
223.0,175.0,222.0,176.0
26.0,191.0,32.0,197.0
65.0,69.0,61.0,69.0
141.0,233.0,140.0,230.0
159.0,221.0,150.0,223.0
62.0,27.0,57.0,27.0
68.0,97.0,66.0,94.0
55.0,79.0,50.0,80.0
39.0,188.0,40.0,189.0
105.0,244.0,106.0,236.0
119.0,51.0,115.0,50.0
106.0,218.0,102.0,217.0
110.0,107.0,106.0,105.0
117.0,185.0,112.0,183.0
133.0,160.0,129.0,158.0
76.0,149.0,74.0,146.0
52.0,41.0,54.0,35.0
170.0,229.0,166.0,229.0
15.0,169.0,12.0,162.0
52.0,216.0,56.0,215.0
209.0,175.0,208.0,175.0
105.0,202.0,101.0,201.0
31.0,203.0,37.0,208.0
184.0,27.0,186.0,25.0
149.0,197.0,144.0,196.0
213.0,67.0,213.0,66.0
155.0,186.0,150.0,186.0
130.0,51.0,131.0,47.0
182.0,41.0,183.0,43.0
23.0,159.0,20.0,154.0
193.0,132.0,190.0,133.0
111.0,129.0,106.0,127.0
156.0,25.0,158.0,19.0
16.0,181.0,14.0,174.0
192.0,100.0,192.0,105.0
101.0,51.0,98.0,49.0
28.0,55.0,29.0,49.0
184.0,77.0,182.0,74.0
99.0,61.0,96.0,59.0
161.0,49.0,166.0,57.0
73.0,111.0,71.0,111.0
203.0,55.0,204.0,55.0
234.0,151.0,233.0,152.0
178.0,173.0,173.0,173.0
73.0,118.0,70.0,116.0
20.0,90.0,19.0,85.0
130.0,151.0,125.0,149.0
167.0,42.0,168.0,39.0
36.0,213.0,43.0,214.0
101.0,39.0,98.0,37.0
111.0,117.0,108.0,115.0
91.0,114.0,88.0,110.0
81.0,208.0,77.0,207.0
85.0,191.0,80.0,189.0
74.0,50.0,71.0,48.0
86.0,112.0,83.0,111.0
171.0,149.0,167.0,148.0
228.0,145.0,227.0,147.0
81.0,175.0,81.0,172.0
137.0,22.0,143.0,21.0
28.0,84.0,28.0,78.0
183.0,231.0,180.0,227.0
241.0,122.0,241.0,123.0
170.0,200.0,167.0,198.0
20.0,201.0,29.0,210.0
246.0,50.0,246.0,50.0
9.0,103.0,8.0,94.0
225.0,234.0,228.0,231.0
51.0,71.0,48.0,70.0
151.0,141.0,147.0,140.0
10.0,139.0,11.0,132.0
154.0,43.0,156.0,40.0
107.0,96.0,104.0,95.0
63.0,190.0,54.0,184.0
