x1,y1,x2,y2
19.0,68.0,54.0,94.0
21.0,153.0,55.0,147.0
138.0,59.0,124.0,90.0
144.0,76.0,136.0,103.0
171.0,93.0,144.0,111.0
161.0,218.0,138.0,189.0
177.0,115.0,148.0,125.0
16.0,95.0,50.0,112.0
174.0,207.0,148.0,183.0
58.0,211.0,80.0,184.0
133.0,42.0,119.0,77.0
219.0,237.0,183.0,200.0
111.0,13.0,107.0,62.0
119.0,246.0,117.0,207.0
36.0,118.0,64.0,124.0
59.0,175.0,75.0,161.0
46.0,39.0,69.0,78.0
129.0,217.0,118.0,188.0
72.0,170.0,84.0,157.0
35.0,130.0,63.0,132.0
205.0,104.0,166.0,117.0
46.0,168.0,67.0,158.0
18.0,18.0,55.0,61.0
35.0,9.0,67.0,55.0
