x1,y1,x2,y2
148.0,36.0,143.0,39.0
117.0,79.0,112.0,83.0
144.0,14.0,139.0,17.0
104.0,65.0,100.0,68.0
111.0,126.0,106.0,128.0
71.0,62.0,67.0,65.0
109.0,112.0,105.0,114.0
128.0,29.0,123.0,31.0
246.0,215.0,243.0,222.0
127.0,72.0,123.0,75.0
103.0,22.0,98.0,25.0
92.0,190.0,88.0,195.0
62.0,65.0,59.0,68.0
75.0,74.0,71.0,77.0
119.0,108.0,114.0,111.0
72.0,188.0,68.0,193.0
81.0,105.0,77.0,107.0
81.0,39.0,76.0,42.0
108.0,42.0,105.0,45.0
78.0,177.0,74.0,182.0
61.0,77.0,56.0,81.0
175.0,194.0,172.0,197.0
59.0,129.0,55.0,133.0
114.0,69.0,110.0,72.0
86.0,57.0,81.0,61.0
95.0,9.0,91.0,13.0
90.0,165.0,86.0,168.0
237.0,119.0,232.0,121.0
211.0,149.0,206.0,152.0
103.0,237.0,99.0,242.0
203.0,96.0,199.0,101.0
110.0,100.0,105.0,102.0
51.0,80.0,47.0,82.0
222.0,153.0,218.0,156.0
51.0,193.0,46.0,197.0
92.0,48.0,87.0,52.0
186.0,123.0,183.0,128.0
98.0,103.0,94.0,106.0
219.0,112.0,218.0,115.0
219.0,211.0,220.0,218.0
71.0,17.0,66.0,21.0
145.0,156.0,140.0,159.0
39.0,173.0,37.0,176.0
231.0,204.0,232.0,211.0
103.0,204.0,98.0,208.0
117.0,62.0,113.0,65.0
190.0,110.0,187.0,114.0
89.0,98.0,83.0,100.0
23.0,112.0,21.0,116.0
218.0,135.0,223.0,140.0
99.0,173.0,95.0,177.0
89.0,85.0,85.0,88.0
110.0,30.0,106.0,33.0
50.0,179.0,47.0,184.0
106.0,82.0,102.0,86.0
137.0,66.0,132.0,70.0
52.0,66.0,41.0,67.0
25.0,62.0,22.0,65.0
62.0,52.0,59.0,55.0
188.0,141.0,186.0,145.0
126.0,93.0,119.0,98.0
122.0,176.0,116.0,179.0
110.0,169.0,106.0,172.0
198.0,155.0,194.0,156.0
117.0,184.0,114.0,187.0
132.0,78.0,127.0,81.0
114.0,50.0,110.0,52.0
106.0,77.0,102.0,78.0
62.0,167.0,56.0,171.0
100.0,223.0,96.0,228.0
91.0,156.0,87.0,160.0
67.0,32.0,64.0,36.0
23.0,131.0,20.0,135.0
73.0,96.0,70.0,100.0
206.0,43.0,204.0,45.0
119.0,244.0,119.0,247.0
227.0,64.0,229.0,76.0
106.0,189.0,103.0,192.0
58.0,101.0,55.0,102.0
181.0,177.0,178.0,181.0
38.0,100.0,41.0,102.0
176.0,95.0,173.0,99.0
100.0,45.0,95.0,48.0
