x1,y1,x2,y2
84.0,222.0,84.0,222.0
198.0,201.0,198.0,201.0
170.0,97.0,170.0,97.0
156.0,95.0,156.0,95.0
176.0,128.0,176.0,128.0
201.0,168.0,201.0,168.0
176.0,216.0,176.0,216.0
190.0,180.0,190.0,180.0
142.0,69.0,142.0,69.0
184.0,157.0,184.0,157.0
18.0,136.0,18.0,136.0
159.0,76.0,159.0,76.0
8.0,141.0,8.0,141.0
11.0,204.0,11.0,204.0
164.0,151.0,164.0,151.0
220.0,140.0,220.0,140.0
68.0,222.0,68.0,222.0
54.0,60.0,54.0,60.0
151.0,132.0,151.0,132.0
216.0,172.0,216.0,172.0
67.0,79.0,67.0,79.0
167.0,66.0,167.0,66.0
67.0,242.0,67.0,242.0
169.0,178.0,169.0,178.0
188.0,76.0,188.0,76.0
55.0,87.0,55.0,87.0
163.0,170.0,163.0,170.0
157.0,188.0,157.0,188.0
173.0,73.0,173.0,73.0
179.0,184.0,179.0,184.0
187.0,90.0,187.0,90.0
205.0,183.0,205.0,183.0
168.0,112.0,168.0,112.0
166.0,191.0,166.0,191.0
92.0,61.0,92.0,61.0
144.0,179.0,144.0,179.0
66.0,150.0,66.0,150.0
192.0,229.0,192.0,229.0
55.0,175.0,55.0,175.0
124.0,126.0,124.0,126.0
185.0,170.0,185.0,170.0
74.0,178.0,74.0,178.0
182.0,145.0,182.0,145.0
144.0,106.0,144.0,106.0
39.0,69.0,39.0,69.0
147.0,149.0,147.0,149.0
106.0,95.0,106.0,95.0
45.0,215.0,45.0,215.0
182.0,50.0,182.0,50.0
134.0,131.0,134.0,131.0
98.0,71.0,98.0,71.0
144.0,204.0,144.0,204.0
154.0,9.0,154.0,9.0
96.0,231.0,96.0,231.0
153.0,56.0,153.0,56.0
164.0,132.0,164.0,132.0
139.0,157.0,139.0,157.0
42.0,207.0,42.0,207.0
59.0,137.0,59.0,137.0
19.0,42.0,19.0,42.0
51.0,187.0,51.0,187.0
192.0,117.0,192.0,117.0
66.0,117.0,66.0,117.0
210.0,166.0,210.0,166.0
16.0,169.0,16.0,169.0
28.0,183.0,28.0,183.0
43.0,178.0,43.0,178.0
188.0,98.0,188.0,98.0
179.0,88.0,179.0,88.0
130.0,231.0,130.0,231.0
22.0,178.0,22.0,178.0
27.0,161.0,27.0,161.0
101.0,217.0,101.0,217.0
230.0,138.0,230.0,138.0
53.0,12.0,53.0,12.0
89.0,215.0,89.0,215.0
47.0,121.0,47.0,121.0
19.0,146.0,19.0,146.0
222.0,128.0,222.0,128.0
152.0,23.0,152.0,23.0
103.0,111.0,103.0,111.0
125.0,135.0,125.0,135.0
32.0,200.0,32.0,200.0
118.0,230.0,118.0,230.0
149.0,157.0,149.0,157.0
81.0,41.0,81.0,41.0
132.0,213.0,132.0,213.0
170.0,163.0,170.0,163.0
121.0,186.0,121.0,186.0
140.0,53.0,140.0,53.0
202.0,102.0,202.0,102.0
32.0,191.0,32.0,191.0
211.0,215.0,211.0,215.0
162.0,181.0,162.0,181.0
124.0,52.0,124.0,52.0
49.0,228.0,49.0,228.0
124.0,155.0,124.0,155.0
147.0,115.0,147.0,115.0
67.0,111.0,67.0,111.0
193.0,122.0,193.0,122.0
60.0,72.0,60.0,72.0
140.0,82.0,140.0,82.0
180.0,112.0,180.0,112.0
209.0,111.0,209.0,111.0
22.0,208.0,22.0,208.0
209.0,134.0,209.0,134.0
68.0,52.0,68.0,52.0
177.0,153.0,177.0,153.0
156.0,176.0,156.0,176.0
18.0,217.0,18.0,217.0
125.0,216.0,125.0,216.0
222.0,122.0,222.0,122.0
179.0,101.0,179.0,101.0
118.0,88.0,118.0,88.0
8.0,169.0,8.0,169.0
247.0,171.0,247.0,171.0
210.0,142.0,210.0,142.0
158.0,114.0,158.0,114.0
174.0,87.0,174.0,87.0
128.0,247.0,128.0,247.0
224.0,156.0,224.0,156.0
22.0,113.0,22.0,113.0
128.0,76.0,128.0,76.0
144.0,40.0,144.0,40.0
189.0,212.0,189.0,212.0
190.0,108.0,190.0,108.0
