x1,y1,x2,y2
73.0,71.0,59.0,69.0
174.0,70.0,163.0,61.0
163.0,111.0,144.0,95.0
62.0,78.0,50.0,75.0
26.0,76.0,15.0,82.0
184.0,119.0,180.0,111.0
127.0,69.0,110.0,60.0
175.0,84.0,166.0,72.0
43.0,52.0,32.0,56.0
87.0,49.0,76.0,47.0
127.0,47.0,122.0,46.0
139.0,89.0,122.0,77.0
168.0,97.0,152.0,85.0
141.0,70.0,122.0,57.0
54.0,39.0,40.0,41.0
27.0,58.0,23.0,54.0
79.0,116.0,67.0,114.0
87.0,65.0,78.0,63.0
74.0,170.0,54.0,173.0
136.0,83.0,117.0,71.0
207.0,148.0,196.0,134.0
149.0,93.0,133.0,81.0
71.0,137.0,57.0,133.0
134.0,27.0,118.0,21.0
26.0,123.0,12.0,131.0
165.0,60.0,156.0,50.0
120.0,83.0,102.0,72.0
110.0,178.0,96.0,169.0
52.0,159.0,46.0,168.0
155.0,132.0,141.0,117.0
196.0,90.0,182.0,75.0
182.0,88.0,178.0,83.0
117.0,43.0,107.0,40.0
70.0,61.0,60.0,53.0
75.0,146.0,61.0,142.0
166.0,140.0,150.0,125.0
156.0,74.0,139.0,58.0
91.0,34.0,65.0,37.0
