x1,y1,x2,y2
94.0,155.0,104.0,150.0
236.0,63.0,245.0,63.0
108.0,31.0,120.0,26.0
119.0,164.0,130.0,160.0
221.0,36.0,229.0,36.0
34.0,22.0,41.0,22.0
104.0,135.0,116.0,130.0
214.0,59.0,224.0,59.0
45.0,134.0,55.0,129.0
82.0,18.0,94.0,15.0
22.0,46.0,28.0,45.0
110.0,208.0,120.0,204.0
44.0,117.0,55.0,113.0
87.0,229.0,97.0,225.0
120.0,134.0,131.0,128.0
118.0,91.0,131.0,86.0
80.0,142.0,90.0,137.0
58.0,131.0,68.0,127.0
58.0,59.0,68.0,55.0
234.0,227.0,239.0,228.0
104.0,65.0,116.0,61.0
53.0,169.0,63.0,164.0
28.0,137.0,38.0,133.0
43.0,214.0,53.0,208.0
114.0,149.0,125.0,144.0
50.0,185.0,60.0,180.0
113.0,53.0,125.0,48.0
11.0,75.0,17.0,74.0
60.0,114.0,72.0,107.0
221.0,187.0,227.0,188.0
30.0,122.0,41.0,117.0
234.0,45.0,241.0,45.0
100.0,55.0,111.0,49.0
36.0,192.0,46.0,186.0
96.0,28.0,108.0,24.0
41.0,57.0,46.0,56.0
87.0,247.0,96.0,244.0
223.0,25.0,231.0,25.0
200.0,239.0,209.0,236.0
69.0,148.0,80.0,144.0
78.0,105.0,89.0,100.0
111.0,107.0,121.0,100.0
130.0,172.0,142.0,167.0
93.0,16.0,105.0,13.0
75.0,120.0,86.0,115.0
127.0,193.0,137.0,188.0
82.0,123.0,94.0,119.0
84.0,210.0,94.0,206.0
44.0,28.0,51.0,26.0
12.0,210.0,16.0,208.0
69.0,192.0,78.0,188.0
218.0,48.0,227.0,48.0
19.0,134.0,29.0,130.0
65.0,94.0,76.0,89.0
74.0,206.0,84.0,202.0
204.0,111.0,212.0,111.0
30.0,28.0,36.0,28.0
42.0,154.0,53.0,149.0
53.0,197.0,64.0,193.0
107.0,56.0,119.0,52.0
106.0,159.0,118.0,154.0
94.0,208.0,104.0,203.0
69.0,125.0,80.0,120.0
185.0,18.0,192.0,18.0
204.0,122.0,212.0,121.0
67.0,230.0,76.0,226.0
65.0,16.0,74.0,14.0
53.0,155.0,64.0,150.0
204.0,116.0,212.0,116.0
121.0,142.0,133.0,135.0
25.0,17.0,31.0,16.0
100.0,117.0,111.0,112.0
99.0,100.0,109.0,95.0
106.0,217.0,116.0,213.0
37.0,177.0,46.0,172.0
34.0,11.0,41.0,11.0
241.0,20.0,247.0,20.0
22.0,227.0,25.0,224.0
72.0,133.0,82.0,129.0
18.0,23.0,24.0,22.0
8.0,50.0,12.0,49.0
225.0,66.0,228.0,66.0
43.0,92.0,54.0,88.0
89.0,147.0,99.0,141.0
97.0,81.0,109.0,75.0
58.0,222.0,67.0,218.0
81.0,162.0,90.0,157.0
227.0,92.0,237.0,94.0
78.0,91.0,89.0,86.0
20.0,158.0,29.0,154.0
80.0,189.0,89.0,184.0
219.0,146.0,233.0,145.0
90.0,123.0,102.0,118.0
43.0,103.0,54.0,99.0
