x1,y1,x2,y2
112.0,61.0,119.0,78.0
153.0,231.0,167.0,232.0
78.0,49.0,85.0,65.0
108.0,123.0,115.0,140.0
116.0,84.0,122.0,101.0
36.0,239.0,50.0,240.0
153.0,218.0,166.0,221.0
56.0,236.0,69.0,238.0
78.0,89.0,84.0,105.0
109.0,179.0,114.0,194.0
34.0,48.0,41.0,63.0
64.0,20.0,70.0,36.0
141.0,240.0,153.0,243.0
137.0,184.0,142.0,201.0
71.0,130.0,76.0,146.0
72.0,168.0,77.0,181.0
87.0,239.0,99.0,241.0
125.0,243.0,136.0,246.0
211.0,9.0,223.0,24.0
30.0,230.0,43.0,232.0
45.0,109.0,51.0,124.0
87.0,72.0,93.0,88.0
151.0,241.0,164.0,243.0
89.0,159.0,93.0,173.0
119.0,137.0,126.0,155.0
127.0,184.0,133.0,200.0
118.0,114.0,123.0,130.0
212.0,30.0,223.0,42.0
170.0,13.0,182.0,21.0
124.0,163.0,129.0,180.0
45.0,176.0,51.0,188.0
9.0,46.0,18.0,59.0
100.0,134.0,106.0,150.0
153.0,182.0,157.0,198.0
203.0,188.0,206.0,199.0
159.0,110.0,170.0,151.0
82.0,164.0,86.0,178.0
40.0,125.0,46.0,139.0
56.0,165.0,61.0,177.0
108.0,154.0,114.0,170.0
183.0,23.0,195.0,34.0
69.0,141.0,74.0,155.0
196.0,200.0,204.0,209.0
23.0,48.0,30.0,62.0
118.0,191.0,123.0,206.0
19.0,227.0,31.0,228.0
53.0,118.0,59.0,134.0
38.0,94.0,44.0,109.0
182.0,14.0,191.0,24.0
149.0,77.0,156.0,94.0
133.0,82.0,140.0,99.0
45.0,134.0,51.0,150.0
67.0,108.0,73.0,124.0
53.0,12.0,65.0,22.0
107.0,87.0,114.0,105.0
122.0,56.0,129.0,72.0
144.0,176.0,151.0,193.0
133.0,139.0,138.0,156.0
113.0,76.0,119.0,93.0
123.0,98.0,129.0,115.0
102.0,165.0,107.0,180.0
128.0,76.0,135.0,94.0
169.0,235.0,180.0,237.0
39.0,230.0,52.0,231.0
45.0,61.0,52.0,76.0
10.0,221.0,23.0,221.0
116.0,155.0,122.0,172.0
41.0,36.0,49.0,50.0
99.0,81.0,108.0,99.0
216.0,227.0,229.0,231.0
215.0,188.0,224.0,197.0
198.0,34.0,210.0,48.0
174.0,32.0,180.0,47.0
224.0,223.0,236.0,230.0
224.0,247.0,236.0,247.0
100.0,143.0,106.0,160.0
15.0,247.0,29.0,246.0
145.0,234.0,159.0,235.0
55.0,125.0,60.0,139.0
19.0,125.0,25.0,138.0
109.0,187.0,114.0,202.0
66.0,237.0,78.0,239.0
65.0,72.0,71.0,88.0
180.0,55.0,188.0,72.0
74.0,28.0,80.0,46.0
119.0,148.0,124.0,163.0
122.0,67.0,128.0,83.0
47.0,236.0,60.0,238.0
24.0,81.0,31.0,95.0
94.0,129.0,100.0,145.0
125.0,148.0,130.0,164.0
150.0,57.0,158.0,71.0
115.0,48.0,121.0,62.0
102.0,103.0,106.0,115.0
68.0,8.0,79.0,18.0
156.0,135.0,160.0,152.0
90.0,56.0,95.0,74.0
16.0,113.0,23.0,126.0
98.0,55.0,105.0,71.0
58.0,86.0,63.0,100.0
107.0,111.0,114.0,127.0
78.0,181.0,83.0,194.0
129.0,102.0,137.0,120.0
78.0,60.0,84.0,77.0
179.0,236.0,192.0,238.0
52.0,136.0,56.0,151.0
204.0,98.0,211.0,103.0
235.0,123.0,239.0,137.0
55.0,24.0,61.0,40.0
113.0,99.0,119.0,115.0
159.0,34.0,166.0,50.0
73.0,153.0,79.0,169.0
188.0,210.0,192.0,219.0
202.0,106.0,212.0,113.0
90.0,95.0,95.0,112.0
87.0,178.0,94.0,191.0
211.0,197.0,218.0,206.0
203.0,114.0,212.0,121.0
97.0,61.0,103.0,79.0
167.0,180.0,166.0,197.0
102.0,40.0,108.0,57.0
225.0,11.0,237.0,25.0
110.0,135.0,117.0,152.0
183.0,42.0,190.0,59.0
73.0,97.0,78.0,113.0
109.0,238.0,110.0,243.0
189.0,45.0,195.0,61.0
119.0,173.0,123.0,189.0
82.0,116.0,87.0,132.0
39.0,14.0,49.0,27.0
