x1,y1,x2,y2
88.0,147.0,68.0,150.0
178.0,100.0,211.0,76.0
73.0,135.0,48.0,135.0
91.0,99.0,70.0,76.0
66.0,163.0,40.0,187.0
72.0,144.0,46.0,150.0
75.0,97.0,52.0,73.0
188.0,95.0,228.0,69.0
62.0,154.0,33.0,163.0
198.0,116.0,236.0,100.0
179.0,116.0,208.0,100.0
107.0,104.0,101.0,87.0
164.0,102.0,186.0,80.0
80.0,185.0,63.0,217.0
89.0,86.0,68.0,55.0
63.0,117.0,35.0,107.0
114.0,116.0,109.0,103.0
86.0,129.0,65.0,123.0
111.0,167.0,103.0,192.0
80.0,176.0,57.0,196.0
110.0,199.0,100.0,238.0
70.0,182.0,47.0,212.0
