x1,y1,x2,y2
111.0,161.0,104.0,178.0
157.0,63.0,158.0,83.0
105.0,149.0,99.0,165.0
146.0,173.0,138.0,194.0
123.0,171.0,116.0,189.0
110.0,136.0,105.0,153.0
136.0,162.0,130.0,184.0
137.0,177.0,129.0,196.0
159.0,170.0,153.0,193.0
110.0,127.0,104.0,143.0
174.0,182.0,169.0,205.0
183.0,181.0,178.0,206.0
181.0,150.0,178.0,175.0
177.0,170.0,172.0,195.0
163.0,151.0,158.0,174.0
181.0,38.0,193.0,71.0
188.0,88.0,186.0,96.0
103.0,187.0,104.0,201.0
165.0,59.0,171.0,77.0
113.0,87.0,111.0,104.0
67.0,114.0,66.0,128.0
152.0,190.0,139.0,212.0
183.0,52.0,191.0,80.0
157.0,185.0,151.0,208.0
102.0,120.0,98.0,136.0
198.0,183.0,191.0,212.0
163.0,185.0,156.0,208.0
132.0,86.0,129.0,106.0
122.0,149.0,111.0,167.0
128.0,157.0,121.0,176.0
127.0,187.0,122.0,205.0
188.0,165.0,185.0,193.0
78.0,76.0,79.0,91.0
116.0,101.0,110.0,121.0
157.0,74.0,157.0,93.0
147.0,70.0,145.0,90.0
81.0,173.0,78.0,182.0
