x1,y1,x2,y2
29.0,159.0,34.0,179.0
37.0,60.0,41.0,74.0
130.0,58.0,137.0,82.0
38.0,178.0,46.0,195.0
177.0,36.0,180.0,51.0
160.0,43.0,165.0,62.0
102.0,55.0,107.0,78.0
217.0,183.0,216.0,197.0
128.0,125.0,135.0,148.0
149.0,223.0,153.0,232.0
182.0,146.0,187.0,164.0
145.0,68.0,152.0,94.0
227.0,48.0,228.0,65.0
131.0,47.0,137.0,70.0
158.0,11.0,161.0,26.0
206.0,102.0,207.0,118.0
214.0,173.0,216.0,189.0
186.0,187.0,190.0,200.0
229.0,96.0,230.0,111.0
162.0,236.0,165.0,246.0
72.0,127.0,76.0,145.0
179.0,17.0,183.0,31.0
29.0,193.0,33.0,204.0
199.0,91.0,203.0,110.0
209.0,71.0,209.0,91.0
63.0,30.0,68.0,44.0
140.0,228.0,142.0,241.0
153.0,160.0,159.0,176.0
51.0,42.0,56.0,55.0
123.0,15.0,122.0,32.0
154.0,101.0,160.0,123.0
146.0,114.0,153.0,136.0
183.0,125.0,189.0,143.0
41.0,147.0,47.0,165.0
166.0,20.0,170.0,35.0
21.0,104.0,25.0,118.0
81.0,21.0,85.0,35.0
50.0,81.0,54.0,96.0
45.0,51.0,49.0,65.0
169.0,98.0,176.0,120.0
26.0,182.0,29.0,193.0
69.0,16.0,73.0,32.0
73.0,84.0,79.0,101.0
143.0,127.0,150.0,149.0
235.0,74.0,237.0,92.0
189.0,197.0,192.0,208.0
166.0,90.0,171.0,113.0
116.0,65.0,123.0,87.0
108.0,170.0,115.0,191.0
155.0,148.0,161.0,167.0
215.0,121.0,217.0,141.0
10.0,210.0,16.0,221.0
105.0,151.0,112.0,173.0
183.0,111.0,188.0,130.0
47.0,90.0,47.0,112.0
202.0,116.0,209.0,129.0
238.0,58.0,238.0,76.0
212.0,11.0,214.0,30.0
228.0,130.0,229.0,148.0
58.0,157.0,65.0,176.0
144.0,79.0,151.0,102.0
243.0,94.0,243.0,111.0
70.0,189.0,79.0,209.0
18.0,48.0,24.0,61.0
174.0,45.0,187.0,69.0
176.0,66.0,180.0,85.0
162.0,132.0,168.0,153.0
159.0,27.0,165.0,45.0
33.0,122.0,39.0,136.0
197.0,129.0,202.0,147.0
69.0,108.0,73.0,127.0
163.0,222.0,167.0,236.0
187.0,38.0,190.0,53.0
24.0,124.0,27.0,138.0
102.0,175.0,110.0,196.0
72.0,46.0,72.0,65.0
155.0,115.0,165.0,140.0
238.0,84.0,238.0,101.0
25.0,75.0,31.0,91.0
34.0,68.0,39.0,83.0
237.0,106.0,237.0,123.0
154.0,84.0,160.0,108.0
156.0,228.0,154.0,241.0
235.0,33.0,236.0,52.0
226.0,69.0,228.0,90.0
101.0,163.0,108.0,185.0
108.0,140.0,116.0,161.0
181.0,72.0,186.0,91.0
130.0,76.0,136.0,100.0
101.0,76.0,106.0,105.0
167.0,150.0,173.0,168.0
47.0,74.0,51.0,89.0
133.0,151.0,140.0,169.0
72.0,102.0,75.0,122.0
9.0,90.0,13.0,99.0
111.0,18.0,111.0,34.0
196.0,59.0,198.0,74.0
19.0,67.0,25.0,80.0
183.0,96.0,187.0,118.0
53.0,70.0,61.0,88.0
