x1,y1,x2,y2
163.0,164.0,157.0,168.0
153.0,72.0,146.0,77.0
142.0,85.0,136.0,91.0
187.0,100.0,177.0,101.0
115.0,30.0,103.0,29.0
124.0,67.0,115.0,73.0
124.0,173.0,119.0,182.0
178.0,76.0,168.0,79.0
48.0,71.0,45.0,82.0
195.0,187.0,187.0,200.0
137.0,103.0,130.0,110.0
119.0,52.0,111.0,60.0
9.0,178.0,8.0,187.0
51.0,47.0,41.0,62.0
139.0,57.0,130.0,66.0
12.0,48.0,20.0,52.0
75.0,39.0,71.0,47.0
84.0,132.0,77.0,140.0
76.0,18.0,81.0,8.0
78.0,165.0,71.0,177.0
17.0,205.0,20.0,203.0
191.0,75.0,178.0,77.0
18.0,127.0,8.0,134.0
72.0,44.0,65.0,52.0
150.0,170.0,144.0,175.0
119.0,80.0,111.0,83.0
104.0,147.0,99.0,154.0
72.0,95.0,62.0,107.0
76.0,111.0,73.0,118.0
102.0,32.0,92.0,33.0
118.0,47.0,108.0,49.0
