x1,y1,x2,y2
167.0,66.0,225.0,76.0
73.0,30.0,136.0,28.0
48.0,137.0,109.0,141.0
57.0,81.0,117.0,93.0
61.0,97.0,123.0,104.0
73.0,86.0,132.0,94.0
77.0,164.0,135.0,168.0
129.0,47.0,191.0,48.0
65.0,9.0,127.0,10.0
94.0,69.0,151.0,79.0
101.0,149.0,159.0,154.0
72.0,95.0,131.0,102.0
139.0,102.0,194.0,111.0
68.0,111.0,127.0,117.0
79.0,204.0,133.0,226.0
62.0,160.0,120.0,163.0
63.0,150.0,122.0,154.0
130.0,136.0,189.0,149.0
71.0,130.0,130.0,135.0
144.0,131.0,203.0,138.0
133.0,197.0,194.0,213.0
92.0,207.0,143.0,228.0
82.0,135.0,141.0,142.0
