x1,y1,x2,y2
171.0,176.0,191.0,199.0
182.0,73.0,203.0,36.0
87.0,181.0,56.0,211.0
69.0,149.0,22.0,170.0
203.0,165.0,241.0,181.0
71.0,202.0,32.0,245.0
162.0,81.0,172.0,50.0
202.0,178.0,240.0,202.0
145.0,177.0,151.0,203.0
96.0,198.0,73.0,242.0
151.0,81.0,158.0,53.0
167.0,72.0,182.0,35.0
107.0,161.0,86.0,177.0
141.0,68.0,136.0,34.0
125.0,162.0,120.0,178.0
100.0,129.0,78.0,131.0
120.0,171.0,102.0,188.0
122.0,106.0,110.0,94.0
75.0,158.0,38.0,174.0
173.0,84.0,190.0,56.0
178.0,119.0,202.0,111.0
68.0,172.0,24.0,201.0
140.0,187.0,142.0,219.0
85.0,147.0,46.0,164.0
160.0,65.0,169.0,26.0
132.0,167.0,130.0,188.0
151.0,92.0,157.0,68.0
71.0,139.0,32.0,156.0
183.0,154.0,211.0,165.0
176.0,136.0,198.0,138.0
133.0,105.0,128.0,91.0
181.0,84.0,204.0,54.0
162.0,164.0,179.0,183.0
148.0,196.0,157.0,234.0
134.0,58.0,126.0,15.0
167.0,105.0,186.0,81.0
179.0,106.0,201.0,90.0
