x1,y1,x2,y2
211.0,50.0,220.0,47.0
225.0,163.0,227.0,154.0
214.0,118.0,222.0,109.0
70.0,88.0,85.0,89.0
60.0,89.0,74.0,90.0
82.0,103.0,97.0,105.0
236.0,167.0,242.0,159.0
185.0,44.0,191.0,42.0
212.0,130.0,220.0,124.0
93.0,23.0,104.0,17.0
64.0,174.0,75.0,172.0
81.0,88.0,96.0,89.0
75.0,158.0,88.0,159.0
206.0,174.0,210.0,166.0
119.0,44.0,134.0,45.0
70.0,103.0,84.0,104.0
116.0,29.0,130.0,30.0
109.0,50.0,124.0,53.0
140.0,20.0,148.0,17.0
211.0,88.0,217.0,85.0
34.0,245.0,40.0,241.0
72.0,131.0,88.0,132.0
110.0,81.0,126.0,83.0
16.0,198.0,25.0,192.0
195.0,165.0,199.0,158.0
206.0,209.0,200.0,218.0
57.0,238.0,65.0,230.0
108.0,191.0,123.0,191.0
113.0,146.0,129.0,148.0
11.0,213.0,15.0,211.0
128.0,208.0,136.0,207.0
160.0,179.0,169.0,176.0
162.0,39.0,172.0,41.0
118.0,15.0,131.0,8.0
121.0,175.0,137.0,176.0
12.0,104.0,17.0,100.0
12.0,74.0,17.0,69.0
83.0,232.0,88.0,226.0
171.0,106.0,171.0,102.0
103.0,92.0,120.0,92.0
62.0,106.0,75.0,107.0
121.0,198.0,136.0,195.0
87.0,136.0,102.0,138.0
231.0,106.0,238.0,98.0
45.0,151.0,54.0,149.0
38.0,159.0,44.0,156.0
99.0,31.0,112.0,29.0
16.0,135.0,22.0,132.0
224.0,240.0,221.0,245.0
55.0,58.0,58.0,62.0
203.0,83.0,209.0,80.0
55.0,184.0,64.0,182.0
237.0,52.0,246.0,43.0
10.0,32.0,9.0,35.0
168.0,161.0,172.0,163.0
127.0,245.0,137.0,240.0
92.0,103.0,108.0,105.0
106.0,218.0,116.0,216.0
38.0,178.0,44.0,173.0
34.0,87.0,40.0,92.0
181.0,141.0,189.0,136.0
16.0,17.0,24.0,15.0
115.0,61.0,130.0,63.0
58.0,163.0,68.0,161.0
151.0,153.0,162.0,148.0
219.0,186.0,209.0,206.0
99.0,135.0,117.0,137.0
129.0,16.0,142.0,14.0
98.0,242.0,105.0,240.0
27.0,67.0,31.0,65.0
