x1,y1,x2,y2
42.0,147.0,42.0,148.0
81.0,236.0,82.0,244.0
111.0,210.0,113.0,203.0
194.0,207.0,193.0,210.0
211.0,48.0,215.0,55.0
54.0,120.0,54.0,117.0
202.0,201.0,202.0,205.0
140.0,92.0,138.0,80.0
74.0,174.0,76.0,172.0
122.0,159.0,122.0,148.0
48.0,162.0,50.0,166.0
146.0,113.0,145.0,100.0
122.0,222.0,121.0,225.0
68.0,164.0,69.0,163.0
94.0,22.0,95.0,24.0
113.0,137.0,111.0,125.0
133.0,99.0,131.0,87.0
92.0,54.0,91.0,47.0
112.0,221.0,112.0,224.0
66.0,42.0,66.0,45.0
147.0,241.0,148.0,246.0
74.0,144.0,75.0,140.0
28.0,141.0,29.0,144.0
104.0,114.0,102.0,104.0
194.0,8.0,196.0,13.0
177.0,93.0,175.0,80.0
83.0,161.0,82.0,157.0
206.0,222.0,206.0,225.0
67.0,124.0,67.0,119.0
178.0,129.0,181.0,130.0
111.0,8.0,117.0,8.0
236.0,207.0,236.0,211.0
115.0,126.0,114.0,116.0
49.0,135.0,50.0,135.0
88.0,169.0,89.0,163.0
126.0,108.0,124.0,97.0
67.0,143.0,67.0,140.0
107.0,166.0,107.0,156.0
65.0,63.0,64.0,67.0
81.0,34.0,86.0,34.0
198.0,31.0,200.0,36.0
123.0,18.0,125.0,21.0
172.0,33.0,167.0,23.0
134.0,198.0,135.0,188.0
181.0,145.0,182.0,138.0
164.0,93.0,162.0,80.0
106.0,178.0,108.0,169.0
39.0,207.0,41.0,213.0
76.0,48.0,79.0,45.0
107.0,154.0,107.0,145.0
58.0,193.0,58.0,197.0
130.0,90.0,128.0,76.0
145.0,59.0,142.0,43.0
125.0,174.0,126.0,164.0
166.0,103.0,164.0,89.0
126.0,138.0,125.0,125.0
60.0,135.0,62.0,134.0
135.0,54.0,132.0,42.0
187.0,169.0,187.0,168.0
229.0,196.0,230.0,198.0
95.0,74.0,94.0,65.0
125.0,64.0,123.0,54.0
98.0,164.0,100.0,156.0
113.0,169.0,114.0,160.0
193.0,87.0,191.0,74.0
157.0,111.0,156.0,97.0
241.0,118.0,244.0,121.0
196.0,76.0,194.0,63.0
158.0,97.0,156.0,84.0
34.0,163.0,36.0,166.0
77.0,76.0,80.0,66.0
223.0,203.0,224.0,205.0
38.0,101.0,41.0,104.0
166.0,84.0,163.0,71.0
11.0,150.0,13.0,154.0
135.0,71.0,133.0,60.0
33.0,105.0,36.0,106.0
119.0,66.0,116.0,56.0
214.0,219.0,214.0,222.0
247.0,14.0,247.0,18.0
81.0,198.0,85.0,194.0
160.0,235.0,161.0,240.0
117.0,36.0,120.0,33.0
97.0,9.0,98.0,11.0
84.0,155.0,85.0,149.0
82.0,115.0,82.0,107.0
23.0,191.0,24.0,196.0
199.0,145.0,198.0,134.0
189.0,227.0,189.0,234.0
39.0,55.0,40.0,60.0
165.0,229.0,175.0,231.0
118.0,193.0,118.0,184.0
197.0,191.0,198.0,189.0
140.0,131.0,139.0,127.0
134.0,179.0,134.0,168.0
125.0,169.0,125.0,158.0
92.0,116.0,91.0,108.0
106.0,128.0,104.0,118.0
104.0,191.0,105.0,184.0
71.0,135.0,70.0,127.0
