x1,y1,x2,y2
84.0,59.0,84.0,48.0
173.0,135.0,172.0,126.0
36.0,207.0,34.0,195.0
146.0,239.0,144.0,226.0
156.0,91.0,157.0,83.0
197.0,183.0,196.0,171.0
179.0,230.0,178.0,218.0
68.0,192.0,70.0,181.0
210.0,152.0,207.0,140.0
99.0,81.0,99.0,70.0
141.0,121.0,143.0,111.0
229.0,213.0,228.0,202.0
150.0,118.0,152.0,108.0
138.0,90.0,140.0,80.0
122.0,28.0,121.0,17.0
166.0,215.0,165.0,203.0
150.0,103.0,152.0,92.0
81.0,158.0,80.0,148.0
136.0,216.0,134.0,204.0
129.0,91.0,130.0,81.0
61.0,47.0,62.0,37.0
57.0,38.0,57.0,27.0
90.0,50.0,89.0,39.0
161.0,71.0,159.0,61.0
44.0,39.0,45.0,28.0
76.0,142.0,76.0,132.0
29.0,157.0,28.0,148.0
16.0,153.0,16.0,142.0
175.0,92.0,172.0,82.0
12.0,62.0,12.0,51.0
122.0,226.0,121.0,213.0
23.0,40.0,25.0,30.0
88.0,40.0,88.0,30.0
57.0,218.0,56.0,205.0
162.0,230.0,162.0,215.0
160.0,116.0,163.0,107.0
159.0,142.0,160.0,132.0
169.0,102.0,167.0,92.0
139.0,168.0,141.0,158.0
157.0,239.0,155.0,227.0
150.0,69.0,146.0,57.0
119.0,59.0,119.0,50.0
170.0,241.0,169.0,227.0
223.0,169.0,219.0,156.0
171.0,174.0,169.0,162.0
150.0,169.0,150.0,158.0
185.0,238.0,185.0,225.0
140.0,103.0,141.0,93.0
134.0,228.0,133.0,215.0
38.0,30.0,38.0,17.0
94.0,228.0,94.0,215.0
230.0,149.0,226.0,141.0
96.0,153.0,96.0,143.0
98.0,57.0,95.0,47.0
69.0,246.0,66.0,236.0
158.0,214.0,156.0,202.0
212.0,94.0,209.0,87.0
195.0,192.0,200.0,184.0
197.0,103.0,193.0,94.0
26.0,83.0,26.0,73.0
39.0,57.0,39.0,48.0
186.0,187.0,184.0,175.0
77.0,198.0,83.0,187.0
73.0,44.0,73.0,33.0
159.0,40.0,157.0,31.0
166.0,89.0,164.0,79.0
153.0,160.0,155.0,150.0
141.0,152.0,142.0,144.0
106.0,34.0,105.0,23.0
67.0,93.0,66.0,82.0
18.0,109.0,18.0,99.0
76.0,33.0,75.0,22.0
122.0,96.0,124.0,87.0
84.0,132.0,84.0,123.0
39.0,226.0,39.0,211.0
30.0,58.0,30.0,47.0
106.0,62.0,106.0,51.0
183.0,101.0,181.0,92.0
80.0,183.0,81.0,169.0
107.0,112.0,111.0,108.0
50.0,236.0,49.0,223.0
85.0,229.0,83.0,216.0
105.0,208.0,107.0,191.0
67.0,178.0,65.0,167.0
90.0,31.0,91.0,20.0
222.0,67.0,219.0,61.0
100.0,69.0,97.0,58.0
112.0,79.0,114.0,69.0
130.0,200.0,133.0,185.0
100.0,49.0,99.0,39.0
247.0,217.0,245.0,207.0
21.0,53.0,20.0,42.0
163.0,247.0,166.0,240.0
111.0,149.0,112.0,139.0
166.0,150.0,167.0,140.0
94.0,181.0,91.0,169.0
143.0,77.0,139.0,64.0
110.0,227.0,108.0,214.0
203.0,221.0,204.0,211.0
88.0,126.0,91.0,119.0
182.0,166.0,179.0,155.0
179.0,144.0,179.0,135.0
53.0,71.0,53.0,63.0
228.0,189.0,235.0,176.0
244.0,227.0,241.0,216.0
33.0,237.0,31.0,226.0
26.0,147.0,25.0,136.0
14.0,98.0,13.0,89.0
196.0,159.0,188.0,151.0
188.0,181.0,188.0,169.0
54.0,27.0,54.0,17.0
241.0,207.0,240.0,196.0
50.0,210.0,48.0,198.0
84.0,205.0,88.0,193.0
210.0,66.0,208.0,59.0
