x1,y1,x2,y2
89.0,162.0,116.0,163.0
107.0,200.0,129.0,201.0
26.0,165.0,20.0,165.0
97.0,172.0,123.0,173.0
30.0,177.0,25.0,179.0
107.0,183.0,132.0,184.0
78.0,164.0,106.0,165.0
88.0,149.0,115.0,150.0
142.0,97.0,170.0,100.0
80.0,214.0,67.0,220.0
69.0,163.0,93.0,164.0
22.0,134.0,17.0,134.0
156.0,97.0,185.0,105.0
110.0,60.0,139.0,60.0
47.0,197.0,42.0,201.0
120.0,48.0,147.0,48.0
226.0,133.0,234.0,151.0
141.0,132.0,165.0,128.0
26.0,119.0,24.0,115.0
233.0,149.0,237.0,159.0
157.0,132.0,181.0,131.0
57.0,194.0,54.0,208.0
148.0,135.0,172.0,133.0
41.0,191.0,36.0,197.0
223.0,127.0,231.0,144.0
51.0,66.0,46.0,67.0
22.0,82.0,13.0,88.0
237.0,165.0,239.0,168.0
