x1,y1,x2,y2
124.44444444444444,58.31111111111111,61.15555555555556,42.666666666666664
190.57777777777778,105.24444444444444,170.66666666666666,116.62222222222222
199.82222222222222,126.57777777777778,188.44444444444446,150.75555555555556
172.8,149.33333333333334,140.0888888888889,185.6
152.17777777777778,156.44444444444446,108.8,196.9777777777778
132.9777777777778,195.55555555555554,86.75555555555556,253.86666666666667
180.62222222222223,185.6,165.6888888888889,239.64444444444445
202.66666666666666,156.44444444444446,202.66666666666666,194.13333333333333
171.37777777777777,66.84444444444445,132.9777777777778,56.17777777777778
187.73333333333332,86.04444444444445,167.82222222222222,87.46666666666667
